Drug	ATC	out	test_label
910	452	0.8007146120071411	1.0
911	443	0.9249626994132996	1.0
912	185	0.7139835953712463	1.0
912	195	0.9774194955825806	1.0
913	12	0.970895528793335	1.0
913	362	0.9918546676635742	1.0
913	364	0.970113217830658	1.0
913	620	0.9622071981430054	1.0
914	450	0.8362886309623718	1.0
915	346	0.933964729309082	1.0
916	346	0.8959761261940002	1.0
917	374	0.9940072298049927	1.0
918	228	0.2983362078666687	1.0
918	525	0.9885244965553284	1.0
919	653	0.8978376984596252	1.0
920	280	0.9975841045379639	1.0
920	630	0.9885770082473755	1.0
921	381	0.9058761596679688	1.0
922	608	0.8784348964691162	1.0
923	343	0.5077255368232727	1.0
923	345	0.990984320640564	1.0
924	317	0.976463794708252	1.0
925	529	0.9948222637176514	1.0
926	347	0.9493279457092285	1.0
927	525	0.985174834728241	1.0
928	276	0.8705527782440186	1.0
929	219	0.9889315366744995	1.0
929	281	0.9881687760353088	1.0
930	517	0.975444495677948	1.0
931	362	0.9961876273155212	1.0
932	49	0.9754725098609924	1.0
932	529	0.993739128112793	1.0
933	548	0.40100571513175964	1.0
934	117	0.7549670338630676	1.0
935	458	0.9435555338859558	1.0
936	463	0.7423493266105652	1.0
937	320	0.9573096632957458	1.0
938	341	0.98780757188797	1.0
939	70	0.9963834285736084	1.0
939	72	0.9969749450683594	1.0
939	106	0.8971307873725891	1.0
939	316	0.8500378727912903	1.0
940	362	0.9972630739212036	1.0
940	364	0.9940176010131836	1.0
940	620	0.9959981441497803	1.0
940	643	0.927023708820343	1.0
941	85	0.9713547825813293	1.0
942	373	0.9905348420143127	1.0
943	411	0.5636279582977295	1.0
944	414	0.9270499348640442	1.0
945	133	0.608387291431427	1.0
945	146	0.4477928876876831	1.0
945	633	0.41635528206825256	1.0
946	528	0.6170821189880371	1.0
947	38	0.9843624830245972	1.0
947	361	0.9805025458335876	1.0
947	617	0.9919357299804688	1.0
948	446	0.4468919038772583	1.0
948	493	0.5672820210456848	1.0
949	484	0.9840450286865234	1.0
949	517	0.9843642115592957	1.0
950	526	0.9963770508766174	1.0
951	612	0.9194316267967224	1.0
952	408	0.9829892516136169	1.0
953	445	0.40175917744636536	1.0
954	237	0.9843679070472717	1.0
955	127	0.9577851295471191	1.0
955	143	0.9569842219352722	1.0
956	393	0.8804742097854614	1.0
957	116	0.48815569281578064	1.0
958	36	0.6758133769035339	1.0
958	467	0.5170527696609497	1.0
958	650	0.9101446270942688	1.0
959	26	0.8807056546211243	1.0
960	296	0.8137693405151367	1.0
961	497	0.9657369256019592	1.0
962	673	0.9683115482330322	1.0
963	220	0.9712147116661072	1.0
963	283	0.9599464535713196	1.0
964	458	0.966704249382019	1.0
965	268	0.9111946225166321	1.0
965	276	0.86037278175354	1.0
965	359	0.745633602142334	1.0
966	49	0.9359571933746338	1.0
967	184	0.9974363446235657	1.0
967	187	0.9922125935554504	1.0
968	280	0.9967617392539978	1.0
968	630	0.9613020420074463	1.0
969	116	0.8083088397979736	1.0
970	414	0.9965864419937134	1.0
971	203	0.9956377148628235	1.0
971	204	0.9935516119003296	1.0
972	521	0.8848153948783875	1.0
973	441	0.8867346048355103	1.0
974	289	0.9651543498039246	1.0
974	497	0.9719398617744446	1.0
975	376	0.9903793334960938	1.0
976	491	0.9981649518013	1.0
977	183	0.9844709634780884	1.0
977	186	0.9758151769638062	1.0
978	408	0.9933278560638428	1.0
979	650	0.9847375750541687	1.0
980	396	0.9838452339172363	1.0
981	362	0.9980873465538025	1.0
982	475	0.9520045518875122	1.0
983	631	0.9711793065071106	1.0
984	12	0.979042112827301	1.0
984	358	0.9965741634368896	1.0
985	348	0.9852530360221863	1.0
986	650	0.9942460656166077	1.0
987	186	0.7800213694572449	1.0
987	631	0.9858719706535339	1.0
988	519	0.9733663201332092	1.0
989	275	0.9580900073051453	1.0
989	320	0.9952876567840576	1.0
989	321	0.9675151705741882	1.0
990	421	0.98563551902771	1.0
991	555	0.753128170967102	1.0
992	448	0.49772337079048157	1.0
993	38	0.9696210026741028	1.0
993	235	0.9724650382995605	1.0
994	462	0.8711002469062805	1.0
995	45	0.9846436977386475	1.0
995	241	0.9947919249534607	1.0
995	581	0.9930679798126221	1.0
995	591	0.9831427931785583	1.0
995	592	0.9700161218643188	1.0
995	593	0.9838560819625854	1.0
996	600	0.9978019595146179	1.0
996	601	0.9971551895141602	1.0
997	507	0.9392382502555847	1.0
998	443	0.989385187625885	1.0
999	541	0.8192980289459229	1.0
1000	116	0.8710197806358337	1.0
1001	405	0.953984260559082	1.0
1002	530	0.9777658581733704	1.0
1003	386	0.9975107908248901	1.0
1004	26	0.5221765637397766	1.0
1005	2	0.9754996299743652	1.0
1005	174	0.9825125932693481	1.0
1005	240	0.9261631369590759	1.0
1005	247	0.9416972398757935	1.0
1005	251	0.9420089721679688	1.0
1005	264	0.8004274964332581	1.0
1005	330	0.9916743636131287	1.0
1005	581	0.9903852939605713	1.0
1005	622	0.9783574342727661	1.0
1005	625	0.9626947045326233	1.0
1005	626	0.9521861672401428	1.0
1005	644	0.9688354134559631	1.0
1005	645	0.9824253916740417	1.0
1005	648	0.9540875554084778	1.0
1005	649	0.9684752225875854	1.0
1006	495	0.5305553674697876	1.0
1007	458	0.9439494609832764	1.0
1008	608	0.9102141261100769	1.0
1009	509	0.9641718864440918	1.0
1010	505	0.8431218266487122	1.0
1011	85	0.9646227359771729	1.0
1012	213	0.8723282217979431	1.0
1013	525	0.9849461317062378	1.0
1014	200	0.6114867925643921	1.0
1015	611	0.8482885956764221	1.0
1016	527	0.9888321161270142	1.0
1017	405	0.9798632264137268	1.0
1018	671	0.9642857313156128	1.0
1019	47	0.9641612768173218	1.0
1020	55	0.9909704923629761	1.0
1021	63	0.9527927041053772	1.0
1022	284	0.3761938810348511	1.0
1023	413	0.9968388080596924	1.0
1024	530	0.9850688576698303	1.0
1025	235	0.9387969374656677	1.0
1026	413	0.9978680610656738	1.0
1027	240	0.9940063953399658	1.0
1027	244	0.7168667912483215	1.0
1027	622	0.9950002431869507	1.0
1028	57	0.9971972703933716	1.0
1028	60	0.970039427280426	1.0
1029	401	0.9826675057411194	1.0
1030	373	0.9851455688476562	1.0
1031	280	0.9826546311378479	1.0
1031	386	0.9912799000740051	1.0
1031	391	0.9965920448303223	1.0
1032	387	0.9945788383483887	1.0
1033	509	0.853127121925354	1.0
1034	413	0.98307204246521	1.0
1035	539	0.4790506362915039	1.0
1036	135	0.5865539312362671	1.0
1036	147	0.5693011283874512	1.0
1037	63	0.972561240196228	1.0
1038	400	0.9920594692230225	1.0
1039	325	0.8771651983261108	1.0
1040	432	0.9693947434425354	1.0
1041	322	0.9148073792457581	1.0
1042	288	0.9586126208305359	1.0
1042	590	0.9762108325958252	1.0
1042	592	0.8364729285240173	1.0
1042	599	0.9647834897041321	1.0
1043	55	0.9898170232772827	1.0
1044	590	0.9975956082344055	1.0
1044	599	0.9959225654602051	1.0
1045	184	0.9933151602745056	1.0
1045	187	0.9808720350265503	1.0
1046	433	0.988108217716217	1.0
1047	184	0.9934068918228149	1.0
1048	280	0.9971771240234375	1.0
1049	280	0.9946625828742981	1.0
1050	339	0.9947370886802673	1.0
1051	600	0.9947463870048523	1.0
1051	601	0.9936570525169373	1.0
1052	386	0.9908695220947266	1.0
1053	485	0.9920336604118347	1.0
1054	358	0.9945507645606995	1.0
1055	150	0.9936926364898682	1.0
1055	151	0.993654727935791	1.0
1055	280	0.9971942901611328	1.0
1056	154	0.9750065207481384	1.0
1056	155	0.9669128656387329	1.0
1056	280	0.9951843619346619	1.0
1057	347	0.9338545203208923	1.0
1058	346	0.9275573492050171	1.0
1059	347	0.9283217787742615	1.0
1060	348	0.965008556842804	1.0
1061	347	0.926715075969696	1.0
1062	347	0.929268479347229	1.0
1063	348	0.9566358923912048	1.0
1064	346	0.9187495708465576	1.0
1065	443	0.9894704818725586	1.0
1066	443	0.9752683639526367	1.0
1067	443	0.9893488883972168	1.0
1068	203	0.9972289204597473	1.0
1068	204	0.99403977394104	1.0
1069	203	0.9940471649169922	1.0
1070	207	0.9610691070556641	1.0
1071	516	0.966140866279602	1.0
1071	517	0.9724177122116089	1.0
1072	516	0.9506863355636597	1.0
1073	516	0.9598787426948547	1.0
1074	516	0.9570388197898865	1.0
1075	459	0.9587404727935791	1.0
1075	516	0.9606582522392273	1.0
1076	183	0.9920367002487183	1.0
1076	189	0.9726476073265076	1.0
1077	671	0.8563206791877747	1.0
1078	49	0.9621395468711853	1.0
1078	119	0.9935038685798645	1.0
1078	578	0.9916979074478149	1.0
1078	579	0.9887700080871582	1.0
1078	597	0.5786610245704651	1.0
1078	635	0.8784887194633484	1.0
1079	119	0.9797499179840088	1.0
1080	590	0.9924716949462891	1.0
1080	599	0.9888107776641846	1.0
1081	498	0.8377522826194763	1.0
1082	65	0.7994717955589294	1.0
1082	70	0.9964815378189087	1.0
1082	453	0.8957923650741577	1.0
1083	4	0.9952834248542786	1.0
1083	34	0.9967156648635864	1.0
1083	76	0.9894998669624329	1.0
1084	56	0.5226703882217407	1.0
1084	280	0.8721302151679993	1.0
1085	330	0.9957157969474792	1.0
1086	197	0.4573666751384735	1.0
1087	104	0.8816116452217102	1.0
1087	106	0.9326452016830444	1.0
1088	318	0.7270514965057373	1.0
1089	213	0.9886044263839722	1.0
1090	451	0.4621407687664032	1.0
1091	292	0.980634331703186	1.0
1091	294	0.9784352779388428	1.0
1091	307	0.9807292819023132	1.0
1092	110	0.9648689031600952	1.0
1093	476	0.9630178809165955	1.0
1094	536	0.9937916398048401	1.0
1094	629	0.9939975738525391	1.0
1095	500	0.9304828643798828	1.0
1096	362	0.9944122433662415	1.0
1097	312	0.628833532333374	1.0
1098	590	0.9931125044822693	1.0
1098	599	0.9897844195365906	1.0
1099	599	0.9757360816001892	1.0
1100	592	0.9682326316833496	1.0
1100	594	0.9415555000305176	1.0
1101	581	0.9967994689941406	1.0
1101	593	0.9956409931182861	1.0
1102	602	0.9761882424354553	1.0
1103	157	0.7805465459823608	1.0
1103	600	0.9904333353042603	1.0
1104	349	0.9019113183021545	1.0
1104	364	0.9641567468643188	1.0
1105	346	0.9214696288108826	1.0
1106	348	0.9524381160736084	1.0
1107	348	0.9890891909599304	1.0
1108	84	0.9940531849861145	1.0
1109	38	0.9854936003684998	1.0
1110	370	0.9817613959312439	1.0
1111	605	0.8606346845626831	1.0
1112	477	0.8701342344284058	1.0
1113	26	0.9932311773300171	1.0
1114	114	0.9661248326301575	1.0
1115	120	0.7873575091362	1.0
1116	115	0.9716273546218872	1.0
1117	615	0.9593110084533691	1.0
1118	304	0.4779323935508728	1.0
1119	477	0.8665018677711487	1.0
1119	646	0.33936750888824463	1.0
1120	67	0.9942184686660767	1.0
1120	453	0.8900803923606873	1.0
1121	520	0.8466076254844666	1.0
1122	319	0.9366878271102905	1.0
1123	541	0.4573083221912384	1.0
1124	469	0.8887101411819458	1.0
1125	530	0.5203167796134949	1.0
1126	606	0.9893654584884644	1.0
1126	642	0.4129127264022827	1.0
1127	530	0.6723745465278625	1.0
1128	516	0.9761555194854736	1.0
1129	49	0.9546354413032532	1.0
1130	510	0.9808252453804016	1.0
1131	80	0.9205782413482666	1.0
1132	518	0.8103577494621277	1.0
1133	44	0.7399059534072876	1.0
1134	469	0.9060420989990234	1.0
1135	518	0.8443659543991089	1.0
1136	606	0.983868420124054	1.0
1137	519	0.9456349015235901	1.0
1138	510	0.9807606935501099	1.0
1139	467	0.9849112033843994	1.0
1139	474	0.7719507217407227	1.0
1140	510	0.9809620976448059	1.0
1141	510	0.9887089133262634	1.0
1142	510	0.9833463430404663	1.0
1143	518	0.5027047395706177	1.0
1144	510	0.9811765551567078	1.0
1145	43	0.9338906407356262	1.0
1146	43	0.9886936545372009	1.0
1147	530	0.9589414596557617	1.0
1148	530	0.9474675059318542	1.0
1149	671	0.9422876238822937	1.0
1150	183	0.9678596258163452	1.0
