Drug	ATC	out	test_label
2482	501	0.9946775436401367	1.0
2483	607	0.9340885877609253	1.0
2484	590	0.9994887113571167	1.0
2485	49	0.9319314956665039	1.0
2486	294	0.9983660578727722	1.0
2487	607	0.9360321760177612	1.0
2488	1	0.9232420921325684	1.0
2488	259	0.8958439230918884	1.0
2489	613	0.9975852966308594	1.0
2490	571	0.4456155598163605	1.0
2491	670	0.967354953289032	1.0
2492	94	0.8383942246437073	1.0
2493	276	0.9857497215270996	1.0
2494	512	0.9794318079948425	1.0
2495	600	0.9997907280921936	1.0
2496	124	0.8103452324867249	1.0
2497	127	0.999582827091217	1.0
2497	143	0.999582827091217	1.0
2498	214	0.5620010495185852	1.0
2499	516	0.9957529306411743	1.0
2500	463	0.9686272144317627	1.0
2501	615	0.9218254685401917	1.0
2502	39	0.9977473616600037	1.0
2503	14	0.9979825019836426	1.0
2504	692	0.892309308052063	1.0
2505	447	0.9017420411109924	1.0
2506	443	0.998318076133728	1.0
2507	124	0.9292672872543335	1.0
2508	79	0.9594062566757202	1.0
2508	273	0.797094464302063	1.0
2509	297	0.9910144209861755	1.0
2510	173	0.9159805178642273	1.0
2511	72	0.9997935891151428	1.0
2512	28	0.8411217331886292	1.0
2513	600	0.9996768236160278	1.0
2513	601	0.9995977282524109	1.0
2514	13	0.8718360662460327	1.0
2515	7	0.834104061126709	1.0
2516	435	0.5896304249763489	1.0
2517	392	0.961836040019989	1.0
2518	457	0.8896177411079407	1.0
2519	547	0.5807737112045288	1.0
2520	576	0.8213367462158203	1.0
2521	532	0.9902626276016235	1.0
2522	303	0.9994099140167236	1.0
2523	218	0.9874189496040344	1.0
2524	133	0.9998179078102112	1.0
2525	461	0.937514066696167	1.0
2526	470	0.8973626494407654	1.0
2527	621	0.9468109607696533	1.0
2528	378	0.48585599660873413	1.0
2529	392	0.9892066717147827	1.0
2530	481	0.8090117573738098	1.0
2531	219	0.9626141786575317	1.0
2532	85	0.9929021000862122	1.0
2532	476	0.9850150942802429	1.0
2533	220	0.9595097303390503	1.0
2534	578	0.9993000030517578	1.0
2535	423	0.7137791514396667	1.0
2536	86	0.998647153377533	1.0
2537	154	0.999537467956543	1.0
2538	454	0.5490496754646301	1.0
2539	492	0.9995929598808289	1.0
2540	73	0.9387773275375366	1.0
2541	92	0.648323118686676	1.0
2542	692	0.926727831363678	1.0
