Drug	ATC	out	test_label
238	578	0.9618818163871765	1.0
238	579	0.9381662607192993	1.0
238	583	0.4971468150615692	1.0
238	635	0.3261418044567108	1.0
238	636	0.5650140047073364	1.0
239	335	0.889258623123169	1.0
240	110	0.9817891716957092	1.0
241	508	0.9989033937454224	1.0
242	492	0.9985722303390503	1.0
243	196	0.99953293800354	1.0
244	45	0.9984458088874817	1.0
244	241	0.9997667670249939	1.0
244	248	0.9994118213653564	1.0
244	581	0.9997112154960632	1.0
244	591	0.9997604489326477	1.0
244	592	0.9997243285179138	1.0
244	593	0.9997100234031677	1.0
245	444	0.9695801734924316	1.0
246	302	0.6642485857009888	1.0
246	307	0.991719126701355	1.0
247	583	0.9908108711242676	1.0
248	413	0.9937322735786438	1.0
249	452	0.9998989105224609	1.0
249	453	0.9999006986618042	1.0
250	218	0.804008960723877	1.0
250	221	0.8786998391151428	1.0
251	196	0.9955857992172241	1.0
252	521	0.983644425868988	1.0
253	660	0.9863156676292419	1.0
254	510	0.985034704208374	1.0
255	609	0.9945847392082214	1.0
256	220	0.9754830598831177	1.0
256	283	0.9182589650154114	1.0
257	507	0.9777596592903137	1.0
258	508	0.9754388332366943	1.0
259	235	0.9503178000450134	1.0
259	582	0.6842548251152039	1.0
260	537	0.9998650550842285	1.0
260	629	0.9997747540473938	1.0
261	57	0.9986222982406616	1.0
261	59	0.8232576251029968	1.0
262	497	0.6713863611221313	1.0
263	55	0.9996147155761719	1.0
264	341	0.9866740703582764	1.0
264	345	0.9983053207397461	1.0
264	617	0.9685896039009094	1.0
265	342	0.9996095299720764	1.0
265	345	0.999659538269043	1.0
266	516	0.9901790618896484	1.0
266	517	0.9979239702224731	1.0
267	83	0.9699450135231018	1.0
268	500	0.9896535277366638	1.0
269	163	0.9993914365768433	1.0
270	530	0.9888234734535217	1.0
271	444	0.9977363348007202	1.0
272	20	0.8558093309402466	1.0
272	23	0.9896728992462158	1.0
273	521	0.9538800120353699	1.0
274	383	0.9858685731887817	1.0
274	619	0.8457059264183044	1.0
275	613	0.9981587529182434	1.0
276	396	0.9993218183517456	1.0
277	286	0.9517284631729126	1.0
278	348	0.999640941619873	1.0
279	573	0.9387977123260498	1.0
280	401	0.9940642714500427	1.0
280	619	0.967456579208374	1.0
281	501	0.981257438659668	1.0
282	613	0.9981738328933716	1.0
283	616	0.5686625838279724	1.0
284	150	0.9990150928497314	1.0
284	151	0.9988245368003845	1.0
284	165	0.9985826015472412	1.0
284	280	0.9997642636299133	1.0
285	449	0.8890886902809143	1.0
286	348	0.9987829327583313	1.0
287	212	0.9996488094329834	1.0
288	353	0.41216209530830383	1.0
288	357	0.9816607236862183	1.0
288	380	0.8985384106636047	1.0
289	401	0.9983469247817993	1.0
290	387	0.9343879818916321	1.0
291	45	0.9990454316139221	1.0
291	174	0.9995877146720886	1.0
291	241	0.999714195728302	1.0
291	245	0.993713915348053	1.0
291	248	0.9992782473564148	1.0
291	252	0.9974580407142639	1.0
291	330	0.999790608882904	1.0
291	581	0.9996716976165771	1.0
291	593	0.9995112419128418	1.0
291	622	0.9994736313819885	1.0
291	623	0.9991682767868042	1.0
291	625	0.9995337724685669	1.0
291	626	0.9993977546691895	1.0
291	644	0.9994431138038635	1.0
291	648	0.9992693066596985	1.0
291	649	0.9995552897453308	1.0
292	403	0.99798583984375	1.0
293	408	0.9980497360229492	1.0
294	235	0.8004177808761597	1.0
294	268	0.5633081197738647	1.0
294	276	0.6668004989624023	1.0
294	340	0.8673928380012512	1.0
294	617	0.9212193489074707	1.0
294	643	0.9246852993965149	1.0
294	647	0.47556355595588684	1.0
295	347	0.9985610842704773	1.0
296	11	0.9986929297447205	1.0
296	12	0.9990397095680237	1.0
297	628	0.7634028792381287	1.0
298	503	0.9358283281326294	1.0
299	333	0.9996016621589661	1.0
300	263	0.46616896986961365	1.0
300	582	0.46427860856056213	1.0
300	617	0.9997846484184265	1.0
301	339	0.9998433589935303	1.0
302	468	0.98365718126297	1.0
302	473	0.9718114137649536	1.0
303	613	0.9817990660667419	1.0
304	346	0.9980467557907104	1.0
305	132	0.9797846078872681	1.0
305	145	0.850866436958313	1.0
306	525	0.9994211196899414	1.0
307	233	0.9758197069168091	1.0
308	641	0.8816959857940674	1.0
309	433	0.9975430965423584	1.0
310	484	0.8525872826576233	1.0
311	179	0.8484727144241333	1.0
312	428	0.999204695224762	1.0
312	624	0.9986226558685303	1.0
312	635	0.2925022840499878	1.0
313	362	0.9997426867485046	1.0
314	455	0.7229208946228027	1.0
314	551	0.41126787662506104	1.0
315	429	0.9993557333946228	1.0
316	28	0.8453590869903564	1.0
317	602	0.9340689778327942	1.0
318	526	0.9988420605659485	1.0
318	533	0.8912984728813171	1.0
319	459	0.9709832668304443	1.0
319	516	0.981905460357666	1.0
319	517	0.9857103228569031	1.0
320	510	0.9993532299995422	1.0
321	529	0.9985105395317078	1.0
322	500	0.9739410877227783	1.0
323	384	0.7714056968688965	1.0
324	235	0.9769630432128906	1.0
324	361	0.998729407787323	1.0
324	364	0.9827704429626465	1.0
324	617	0.9995903372764587	1.0
325	426	0.9303162693977356	1.0
326	314	0.9139806032180786	1.0
327	196	0.9055867195129395	1.0
327	280	0.9910469651222229	1.0
327	414	0.918685793876648	1.0
327	432	0.9642165899276733	1.0
328	275	0.6298642754554749	1.0
328	628	0.37168973684310913	1.0
329	343	0.9969659447669983	1.0
329	345	0.9994316697120667	1.0
330	28	0.635622501373291	1.0
331	362	0.9997132420539856	1.0
332	414	0.9996634721755981	1.0
333	183	0.9977042078971863	1.0
333	186	0.9728116989135742	1.0
333	195	0.9177984595298767	1.0
334	514	0.8795145750045776	1.0
335	58	0.999576985836029	1.0
336	203	0.9994679093360901	1.0
336	204	0.9995194673538208	1.0
337	348	0.9985312223434448	1.0
338	499	0.6377129554748535	1.0
339	387	0.9889197945594788	1.0
339	391	0.9805865287780762	1.0
340	317	0.9996587038040161	1.0
341	467	0.9917089343070984	1.0
341	474	0.9665297269821167	1.0
342	84	0.9993288516998291	1.0
343	420	0.9742466807365417	1.0
344	428	0.9994109869003296	1.0
344	438	0.9996216297149658	1.0
345	9	0.9692013263702393	1.0
346	503	0.9587507843971252	1.0
347	386	0.9996758699417114	1.0
347	390	0.9951246380805969	1.0
347	391	0.9986438155174255	1.0
348	15	0.9995519518852234	1.0
349	548	0.863885760307312	1.0
350	500	0.9750102758407593	1.0
351	215	0.9103139042854309	1.0
352	110	0.9998990297317505	1.0
353	38	0.9991587400436401	1.0
353	365	0.9560142159461975	1.0
353	617	0.9972906708717346	1.0
354	89	0.9982374906539917	1.0
355	543	0.9248778820037842	1.0
355	606	0.9902322292327881	1.0
356	410	0.9921787977218628	1.0
357	564	0.5881021022796631	1.0
358	203	0.9988296627998352	1.0
358	205	0.9994137287139893	1.0
359	374	0.9900619983673096	1.0
360	183	0.9595321416854858	1.0
360	631	0.9993870258331299	1.0
361	666	0.9627242088317871	1.0
362	274	0.7450256943702698	1.0
362	414	0.9724946022033691	1.0
363	154	0.9993236064910889	1.0
363	165	0.9924306273460388	1.0
363	280	0.9996813535690308	1.0
364	220	0.9709147214889526	1.0
365	410	0.9445177912712097	1.0
366	175	0.9660196304321289	1.0
366	227	0.9865282773971558	1.0
366	464	0.9709340333938599	1.0
366	638	0.9905610680580139	1.0
366	646	0.7980170249938965	1.0
367	196	0.9972398281097412	1.0
367	205	0.9995961785316467	1.0
367	209	0.9989414811134338	1.0
368	385	0.9714171886444092	1.0
369	413	0.9989333748817444	1.0
370	393	0.997040331363678	1.0
371	485	0.9887847900390625	1.0
372	432	0.994472324848175	1.0
373	348	0.9908960461616516	1.0
374	362	0.9943215847015381	1.0
374	364	0.9974814057350159	1.0
374	620	0.9837467074394226	1.0
374	643	0.8662794232368469	1.0
374	647	0.7726253271102905	1.0
375	675	0.9707933664321899	1.0
376	419	0.9393339157104492	1.0
377	525	0.9975156784057617	1.0
378	402	0.9960483908653259	1.0
379	203	0.9993378520011902	1.0
379	204	0.9995600581169128	1.0
380	525	0.9990614056587219	1.0
381	401	0.8513678312301636	1.0
382	536	0.9966741800308228	1.0
383	510	0.9979432225227356	1.0
384	241	0.9996253252029419	1.0
384	252	0.9969286322593689	1.0
385	269	0.6797295808792114	1.0
386	602	0.8721893429756165	1.0
387	334	0.9949723482131958	1.0
388	319	0.995408833026886	1.0
389	414	0.9655479192733765	1.0
390	230	0.5465440154075623	1.0
390	232	0.5936416387557983	1.0
391	429	0.9987806677818298	1.0
391	438	0.9994612336158752	1.0
391	624	0.9989915490150452	1.0
392	491	0.9987980127334595	1.0
393	511	0.7918404340744019	1.0
394	389	0.9676026701927185	1.0
395	142	0.9984753727912903	1.0
395	280	0.9933619499206543	1.0
396	339	0.9996770620346069	1.0
397	615	0.5685884356498718	1.0
398	280	0.9998513460159302	1.0
399	399	0.9724715948104858	1.0
399	426	0.8051356077194214	1.0
400	489	0.6323741674423218	1.0
401	443	0.9999090433120728	1.0
402	346	0.9820172190666199	1.0
403	542	0.9912659525871277	1.0
404	88	0.9553409218788147	1.0
405	402	0.9983580708503723	1.0
406	183	0.9981746673583984	1.0
406	186	0.9947327375411987	1.0
406	195	0.9945796728134155	1.0
407	20	0.8341427445411682	1.0
407	23	0.8409674167633057	1.0
407	634	0.92204350233078	1.0
408	430	0.9998044371604919	1.0
409	49	0.9911475777626038	1.0
