Drug	ATC	out	test_label
684	391	0.9311842918395996	1.0
685	150	0.9991706609725952	1.0
685	151	0.9991419315338135	1.0
685	152	0.9911037683486938	1.0
685	280	0.9995840191841125	1.0
686	203	0.9990445971488953	1.0
686	204	0.9989941716194153	1.0
687	309	0.8360611796379089	1.0
688	122	0.9966905117034912	1.0
688	176	0.9971417784690857	1.0
689	452	0.9995244741439819	1.0
689	453	0.9994000196456909	1.0
690	159	0.9949991703033447	1.0
690	160	0.9890022277832031	1.0
690	166	0.9910091161727905	1.0
690	280	0.9976993203163147	1.0
691	393	0.9903282523155212	1.0
692	27	0.9878854751586914	1.0
693	299	0.9811262488365173	1.0
693	300	0.9910893440246582	1.0
694	280	0.9986771941184998	1.0
694	354	0.9986937642097473	1.0
695	227	0.992452085018158	1.0
695	638	0.9915100336074829	1.0
696	330	0.9486422538757324	1.0
696	622	0.999527096748352	1.0
697	519	0.9982355833053589	1.0
698	262	0.9069658517837524	1.0
698	650	0.9827181696891785	1.0
698	657	0.783260703086853	1.0
699	461	0.997116208076477	1.0
700	387	0.9851204752922058	1.0
701	590	0.9991104006767273	1.0
702	611	0.9622591733932495	1.0
703	161	0.9744040966033936	1.0
704	27	0.9873821139335632	1.0
705	632	0.997108519077301	1.0
706	490	0.9841281771659851	1.0
707	465	0.4085524082183838	1.0
707	586	0.841169536113739	1.0
707	638	0.8919931054115295	1.0
707	646	0.7328274846076965	1.0
708	114	0.9873803853988647	1.0
709	280	0.9935256242752075	1.0
709	491	0.9945480227470398	1.0
710	338	0.9956011772155762	1.0
711	12	0.9664579033851624	1.0
711	281	0.6790385246276855	1.0
711	364	0.9897826910018921	1.0
711	368	0.6969693899154663	1.0
711	545	0.6576434373855591	1.0
712	57	0.996703565120697	1.0
712	63	0.9930718541145325	1.0
713	461	0.9488527774810791	1.0
714	54	0.9683225154876709	1.0
714	57	0.9977239966392517	1.0
715	496	0.5910963416099548	1.0
716	1	0.6639769673347473	1.0
716	12	0.8979936838150024	1.0
716	238	0.7793867588043213	1.0
716	281	0.8810269236564636	1.0
716	364	0.9951773881912231	1.0
716	368	0.8694584369659424	1.0
716	545	0.8673667907714844	1.0
717	286	0.9296010136604309	1.0
718	482	0.9854676127433777	1.0
719	370	0.997855007648468	1.0
720	613	0.9889843463897705	1.0
720	637	0.9533286094665527	1.0
721	471	0.5646545886993408	1.0
721	541	0.9868425726890564	1.0
722	121	0.7715551853179932	1.0
723	347	0.9990324974060059	1.0
724	447	0.9937855005264282	1.0
725	173	0.9909849166870117	1.0
726	233	0.9990712404251099	1.0
727	9	0.9401590824127197	1.0
728	401	0.9863300919532776	1.0
729	10	0.9660949110984802	1.0
729	286	0.986625075340271	1.0
729	430	0.9817281365394592	1.0
730	339	0.9993883371353149	1.0
731	386	0.9982813596725464	1.0
732	502	0.990920901298523	1.0
733	525	0.9979935884475708	1.0
734	578	0.9992824196815491	1.0
734	579	0.9987125396728516	1.0
734	636	0.9992659687995911	1.0
735	220	0.7846070528030396	1.0
735	476	0.9992559552192688	1.0
735	624	0.9983435869216919	1.0
736	49	0.9812424182891846	1.0
737	590	0.996469259262085	1.0
737	591	0.9947746396064758	1.0
738	431	0.9924281239509583	1.0
738	438	0.9994327425956726	1.0
739	15	0.9991517066955566	1.0
740	443	0.9987998008728027	1.0
741	387	0.9821807146072388	1.0
742	629	0.9905915856361389	1.0
743	3	0.986042857170105	1.0
743	85	0.9960708618164062	1.0
743	195	0.9735147356987	1.0
743	217	0.9242632985115051	1.0
743	434	0.9947226047515869	1.0
743	474	0.9864110350608826	1.0
743	476	0.9986622333526611	1.0
744	84	0.9991948008537292	1.0
745	419	0.8701927065849304	1.0
746	341	0.9994812607765198	1.0
746	345	0.999401330947876	1.0
747	491	0.994062602519989	1.0
748	613	0.9619256258010864	1.0
749	377	0.5991169810295105	1.0
749	380	0.9954258799552917	1.0
750	482	0.98618084192276	1.0
751	482	0.9843127131462097	1.0
752	358	0.9997720122337341	1.0
753	361	0.9991942048072815	1.0
753	617	0.9988617897033691	1.0
754	606	0.9977415800094604	1.0
755	292	0.9987583160400391	1.0
755	293	0.9987021684646606	1.0
755	307	0.9984753727912903	1.0
756	410	0.9787663221359253	1.0
757	239	0.9985332489013672	1.0
757	246	0.9985332489013672	1.0
757	264	0.9889248013496399	1.0
757	330	0.9993523955345154	1.0
757	331	0.728685200214386	1.0
757	625	0.9993176460266113	1.0
758	183	0.9976983666419983	1.0
758	189	0.9780620336532593	1.0
759	464	0.9465504884719849	1.0
760	521	0.8854391574859619	1.0
761	624	0.9992363452911377	1.0
762	628	0.9627066850662231	1.0
763	207	0.9990177154541016	1.0
763	208	0.9990091323852539	1.0
763	209	0.9989672899246216	1.0
764	613	0.9967905879020691	1.0
765	128	0.5577890276908875	1.0
766	18	0.822934091091156	1.0
767	407	0.7451683282852173	1.0
768	220	0.9826608300209045	1.0
769	580	0.5278016328811646	1.0
769	613	0.9859198331832886	1.0
769	637	0.967420756816864	1.0
770	215	0.9063153862953186	1.0
770	216	0.9712915420532227	1.0
771	85	0.996167004108429	1.0
772	358	0.9994638562202454	1.0
773	292	0.9980024695396423	1.0
773	293	0.9980400204658508	1.0
773	298	0.9810974597930908	1.0
773	416	0.9854111671447754	1.0
774	362	0.9978392720222473	1.0
774	620	0.9967725872993469	1.0
775	634	0.9930219054222107	1.0
776	522	0.9895976185798645	1.0
777	629	0.9872075915336609	1.0
777	650	0.9004267454147339	1.0
778	266	0.5932895541191101	1.0
778	270	0.6863252520561218	1.0
779	590	0.9962126016616821	1.0
779	591	0.9777212738990784	1.0
779	592	0.9910077452659607	1.0
780	15	0.9992964267730713	1.0
780	22	0.9991037249565125	1.0
780	271	0.709907054901123	1.0
780	592	0.9932431578636169	1.0
780	594	0.9922439455986023	1.0
781	401	0.9928708672523499	1.0
781	415	0.760063886642456	1.0
782	119	0.9991046786308289	1.0
783	534	0.9735085368156433	1.0
784	421	0.9379982352256775	1.0
785	430	0.9989058971405029	1.0
786	412	0.9411863684654236	1.0
787	426	0.9896218776702881	1.0
788	436	0.9870325326919556	1.0
789	491	0.9992127418518066	1.0
790	408	0.9635781645774841	1.0
791	482	0.9887019395828247	1.0
792	150	0.9990228414535522	1.0
792	151	0.9987431168556213	1.0
792	153	0.7117372155189514	1.0
792	165	0.9950991272926331	1.0
792	206	0.9915027618408203	1.0
792	210	0.6357966065406799	1.0
792	211	0.7754912972450256	1.0
792	280	0.9993823766708374	1.0
793	345	0.9990377426147461	1.0
794	590	0.9955820441246033	1.0
794	591	0.989161491394043	1.0
794	592	0.9894292950630188	1.0
794	599	0.9961081147193909	1.0
795	464	0.9624667763710022	1.0
796	46	0.9258995056152344	1.0
796	274	0.9432636499404907	1.0
796	580	0.9899645447731018	1.0
796	591	0.9828701615333557	1.0
796	595	0.9446372985839844	1.0
796	637	0.9899857044219971	1.0
797	383	0.9977038502693176	1.0
797	619	0.9865971207618713	1.0
798	414	0.9979516863822937	1.0
799	421	0.9449355602264404	1.0
