Drug	ATC	out	test_label
1298	0	0.9970255494117737	1.0
1299	0	0.9971935153007507	1.0
1300	2	0.9055027961730957	1.0
1301	4	0.8919152021408081	1.0
1302	0	0.8742570281028748	1.0
1303	5	0.9639174342155457	1.0
1304	9	0.9954839944839478	1.0
1305	1	0.9877709150314331	1.0
1306	4	0.945883572101593	1.0
1307	6	0.9536283612251282	1.0
1308	2	0.9944349527359009	1.0
1309	0	0.9594101309776306	1.0
1310	10	0.7665056586265564	1.0
1311	3	0.9620756506919861	1.0
1312	4	0.8233885765075684	1.0
1313	2	0.9613336324691772	1.0
1314	9	0.9966300129890442	1.0
1315	9	0.9963269829750061	1.0
1316	7	0.937855064868927	1.0
1317	9	0.9953655004501343	1.0
1318	7	0.9404245018959045	1.0
1319	7	0.9538574814796448	1.0
1320	3	0.9217582941055298	1.0
1321	7	0.9933280944824219	1.0
1322	8	0.8227487206459045	1.0
1323	0	0.9437425136566162	1.0
1324	11	0.9940104484558105	1.0
1325	11	0.9517614841461182	1.0
1326	6	0.927627444267273	1.0
1327	7	0.9959956407546997	1.0
1328	7	0.9403018951416016	1.0
1329	3	0.9547474980354309	1.0
1330	1	0.9795696139335632	1.0
1331	7	0.994350254535675	1.0
1332	3	0.9959610104560852	1.0
1332	4	0.9638259410858154	1.0
1333	9	0.9947869777679443	1.0
1334	11	0.8462114930152893	1.0
1335	9	0.995776891708374	1.0
1336	13	0.9488252997398376	1.0
1337	7	0.996345579624176	1.0
1338	9	0.6471718549728394	1.0
1339	0	0.9951583743095398	1.0
1340	7	0.9051445126533508	1.0
1340	13	0.9140744805335999	1.0
1341	3	0.966375470161438	1.0
1342	6	0.9946633577346802	1.0
1343	2	0.9663696885108948	1.0
1344	9	0.9966811537742615	1.0
1345	10	0.9291983842849731	1.0
1346	7	0.9948211908340454	1.0
1347	13	0.9633796215057373	1.0
1348	7	0.9218012690544128	1.0
1349	0	0.9298804998397827	1.0
1350	9	0.9960499405860901	1.0
1351	9	0.9959037899971008	1.0
1352	6	0.9526054263114929	1.0
1353	3	0.9960300326347351	1.0
1353	4	0.9643692374229431	1.0
1353	6	0.804786205291748	1.0
1354	9	0.9963483214378357	1.0
1355	4	0.9930374026298523	1.0
1355	6	0.9945736527442932	1.0
1356	11	0.8740074634552002	1.0
1356	12	0.7949762344360352	1.0
1356	13	0.9496724605560303	1.0
1357	2	0.9941611886024475	1.0
1357	4	0.8571891188621521	1.0
1358	9	0.9956195950508118	1.0
1359	2	0.8383753895759583	1.0
1360	0	0.9853364825248718	1.0
1361	6	0.9970107078552246	1.0
1362	11	0.88693767786026	1.0
1363	7	0.993312656879425	1.0
1364	7	0.9213047623634338	1.0
1365	1	0.8898851275444031	1.0
1366	2	0.9945460557937622	1.0
1367	9	0.9961798191070557	1.0
1368	4	0.9950478672981262	1.0
1369	0	0.9917112588882446	1.0
1370	9	0.9966446161270142	1.0
1371	13	0.9177393913269043	1.0
1372	4	0.9539944529533386	1.0
1373	1	0.9443297982215881	1.0
1374	1	0.7615995407104492	1.0
1375	6	0.9940084218978882	1.0
1376	2	0.9473233819007874	1.0
1377	2	0.96037358045578	1.0
1378	9	0.9964182376861572	1.0
1379	2	0.9941304326057434	1.0
1380	9	0.9955818057060242	1.0
1381	1	0.9360821843147278	1.0
1382	9	0.5680344104766846	1.0
1383	7	0.8435481190681458	1.0
1384	6	0.9949207901954651	1.0
1385	4	0.9748409986495972	1.0
1386	3	0.9285890460014343	1.0
1386	10	0.9077642560005188	1.0
1387	13	0.8938928842544556	1.0
1388	2	0.9961330890655518	1.0
1389	7	0.9522091150283813	1.0
1390	8	0.9310519099235535	1.0
1391	7	0.8073150515556335	1.0
1392	4	0.9691938161849976	1.0
1393	2	0.9950495362281799	1.0
1394	0	0.818272590637207	1.0
1395	11	0.9190950393676758	1.0
1396	9	0.9960933327674866	1.0
1397	7	0.9965594410896301	1.0
1398	9	0.9941161870956421	1.0
1399	4	0.8984894156455994	1.0
1399	6	0.9938892126083374	1.0
1400	0	0.9609690308570862	1.0
1401	0	0.9938138723373413	1.0
1402	6	0.992229163646698	1.0
1403	9	0.9669765830039978	1.0
1404	4	0.7389522194862366	1.0
1405	6	0.9869056344032288	1.0
1406	2	0.9801740646362305	1.0
1407	5	0.6239968538284302	1.0
1408	0	0.9709110260009766	1.0
1409	9	0.9420825242996216	1.0
1410	6	0.7442120313644409	1.0
1411	1	0.9914442896842957	1.0
1412	9	0.9967963099479675	1.0
1413	9	0.9574549794197083	1.0
1414	0	0.9962886571884155	1.0
1415	9	0.9939872026443481	1.0
1416	7	0.9961385130882263	1.0
1417	6	0.9966620206832886	1.0
1418	9	0.9958739876747131	1.0
1419	7	0.9725004434585571	1.0
1420	6	0.9969870448112488	1.0
1421	7	0.9930617213249207	1.0
1422	1	0.9067620635032654	1.0
1423	10	0.9097043871879578	1.0
1424	6	0.9280002117156982	1.0
1425	7	0.9961591958999634	1.0
1426	9	0.5814969539642334	1.0
1427	7	0.9947906732559204	1.0
1428	0	0.9148833751678467	1.0
1429	9	0.6949936747550964	1.0
1430	9	0.9958620071411133	1.0
1431	5	0.9266474843025208	1.0
1432	8	0.8981711864471436	1.0
1433	6	0.9666006565093994	1.0
1434	9	0.9962138533592224	1.0
1435	9	0.659755289554596	1.0
1436	2	0.9134312272071838	1.0
1437	9	0.9961894154548645	1.0
1438	3	0.8830908536911011	1.0
1438	11	0.9950093030929565	1.0
1439	11	0.9782249927520752	1.0
1439	12	0.866731584072113	1.0
1440	1	0.9619923830032349	1.0
1441	6	0.9967948794364929	1.0
1442	10	0.9376070499420166	1.0
1443	9	0.9713072776794434	1.0
1444	7	0.925679624080658	1.0
1445	9	0.9953591227531433	1.0
1446	9	0.9955955147743225	1.0
1447	4	0.9335852265357971	1.0
1448	13	0.9388963580131531	1.0
1449	13	0.953478991985321	1.0
1450	13	0.9781391024589539	1.0
1451	0	0.4885220229625702	1.0
1452	10	0.8780897855758667	1.0
1453	13	0.9243746995925903	1.0
1454	4	0.9709805846214294	1.0
1455	11	0.9889261722564697	1.0
1455	12	0.8970722556114197	1.0
1456	2	0.9967987537384033	1.0
1457	4	0.9955981373786926	1.0
1458	11	0.8914238810539246	1.0
1458	12	0.8518968820571899	1.0
1458	13	0.8815354704856873	1.0
1459	0	0.9791181087493896	1.0
1460	7	0.929731547832489	1.0
1461	0	0.9949195981025696	1.0
1462	0	0.9536741971969604	1.0
1463	8	0.9963617920875549	1.0
1464	2	0.9582681059837341	1.0
1465	4	0.8875110745429993	1.0
1465	6	0.9191461205482483	1.0
1465	12	0.7012729048728943	1.0
1466	4	0.9950240254402161	1.0
1467	8	0.9958183169364929	1.0
1468	9	0.9961106181144714	1.0
1469	11	0.8692036271095276	1.0
1470	11	0.7784731388092041	1.0
1471	0	0.8186510801315308	1.0
1472	9	0.9971505999565125	1.0
1473	0	0.9622882008552551	1.0
1473	3	0.9584684371948242	1.0
1474	0	0.6172335147857666	1.0
1475	2	0.9966045618057251	1.0
1476	11	0.9924889802932739	1.0
1476	12	0.9021518230438232	1.0
1477	12	0.9791167378425598	1.0
1478	1	0.9306929111480713	1.0
1478	4	0.814934253692627	1.0
1479	7	0.9932667016983032	1.0
1480	10	0.3105162978172302	1.0
1481	12	0.9782781600952148	1.0
1482	7	0.9968859553337097	1.0
1483	8	0.9268868565559387	1.0
1483	9	0.9915013313293457	1.0
1484	0	0.9192229509353638	1.0
1485	0	0.9505211710929871	1.0
1486	13	0.9553837180137634	1.0
1487	3	0.9968031644821167	1.0
1488	13	0.9823611974716187	1.0
1489	13	0.9558817744255066	1.0
1490	5	0.6436921954154968	1.0
1491	3	0.9967606663703918	1.0
1492	0	0.9957082271575928	1.0
1493	7	0.931016206741333	1.0
1494	5	0.8041515946388245	1.0
1495	13	0.9456639885902405	1.0
1496	12	0.8996116518974304	1.0
1497	3	0.9920674562454224	1.0
1497	4	0.9796484112739563	1.0
1498	13	0.977686882019043	1.0
1499	9	0.9967101812362671	1.0
1500	6	0.9438683986663818	1.0
1501	0	0.9423872232437134	1.0
1502	12	0.9597753286361694	1.0
1503	10	0.9079236388206482	1.0
1504	7	0.5884122848510742	1.0
1505	7	0.9584401249885559	1.0
1506	2	0.9172242283821106	1.0
1507	7	0.9943895936012268	1.0
1508	3	0.8749347925186157	1.0
1509	10	0.9145849347114563	1.0
1510	6	0.9222469329833984	1.0
1511	0	0.9357469081878662	1.0
1512	3	0.9221193194389343	1.0
1513	4	0.9952367544174194	1.0
1513	6	0.9957818984985352	1.0
1514	4	0.6957432627677917	1.0
1515	0	0.9392787218093872	1.0
1516	7	0.9303206205368042	1.0
1517	12	0.9946485161781311	1.0
1518	0	0.8022660613059998	1.0
1519	8	0.9956310987472534	1.0
1520	8	0.9766014218330383	1.0
1521	5	0.9933421015739441	1.0
1522	2	0.9521512985229492	1.0
1523	9	0.9968404769897461	1.0
1524	8	0.996329128742218	1.0
1525	7	0.9504688382148743	1.0
1526	3	0.9224738478660583	1.0
1527	6	0.9941078424453735	1.0
1528	4	0.8923115134239197	1.0
1529	10	0.9209634065628052	1.0
1530	1	0.9963527917861938	1.0
1531	6	0.9969111084938049	1.0
1532	11	0.9076838493347168	1.0
1533	9	0.9798170924186707	1.0
1534	6	0.9882159233093262	1.0
1535	11	0.989565372467041	1.0
1536	3	0.7150960564613342	1.0
1536	11	0.9966058731079102	1.0
1537	3	0.8545318841934204	1.0
1537	11	0.9361133575439453	1.0
1538	3	0.7150323390960693	1.0
1538	11	0.9966049194335938	1.0
1539	11	0.9966099858283997	1.0
1540	0	0.996329128742218	1.0
1541	2	0.9954877495765686	1.0
1542	2	0.9968439340591431	1.0
1543	0	0.9118971824645996	1.0
1544	9	0.9965556859970093	1.0
1545	1	0.9914127588272095	1.0
1546	9	0.9964194297790527	1.0
1547	1	0.9371495246887207	1.0
1548	3	0.9277524948120117	1.0
1548	8	0.9074270725250244	1.0
1548	11	0.9157766103744507	1.0
1548	12	0.9065299034118652	1.0
1549	12	0.9571020603179932	1.0
1550	11	0.8635374307632446	1.0
1551	2	0.9970184564590454	1.0
1552	13	0.9760718941688538	1.0
1553	13	0.980262041091919	1.0
1554	2	0.5457153916358948	1.0
1555	7	0.9404851198196411	1.0
1556	11	0.9112522006034851	1.0
1556	12	0.9009832143783569	1.0
1557	2	0.9966180920600891	1.0
1558	0	0.9306523203849792	1.0
1559	9	0.9680459499359131	1.0
1560	2	0.974555492401123	1.0
1561	6	0.9676207304000854	1.0
1562	7	0.9892017841339111	1.0
1563	4	0.9954354166984558	1.0
1564	7	0.9658295512199402	1.0
1565	5	0.7376756072044373	1.0
1566	7	0.9903687834739685	1.0
1567	6	0.9942752718925476	1.0
1568	0	0.8665377497673035	1.0
1569	7	0.9319565296173096	1.0
1570	7	0.9961243271827698	1.0
1571	7	0.97676020860672	1.0
1572	4	0.7963317632675171	1.0
1572	7	0.9937368631362915	1.0
1573	0	0.9789552688598633	1.0
1574	9	0.9941615462303162	1.0
1575	13	0.9403407573699951	1.0
1576	7	0.9961621761322021	1.0
1577	0	0.9973633885383606	1.0
1578	4	0.8931313753128052	1.0
1579	7	0.9918563365936279	1.0
1580	7	0.9938712120056152	1.0
1581	11	0.8092893958091736	1.0
1582	7	0.9915806651115417	1.0
1583	7	0.9963048696517944	1.0
1584	6	0.9800682663917542	1.0
1585	7	0.9222077131271362	1.0
1586	11	0.9946590065956116	1.0
1587	0	0.986523449420929	1.0
1588	7	0.9970132112503052	1.0
1589	0	0.9502308964729309	1.0
1590	7	0.8227589726448059	1.0
1591	7	0.7747370600700378	1.0
1592	7	0.9929785132408142	1.0
1593	7	0.9808411002159119	1.0
1594	9	0.8362851142883301	1.0
1595	10	0.9180614948272705	1.0
1596	6	0.9896463751792908	1.0
1597	2	0.9913307428359985	1.0
1598	2	0.996407687664032	1.0
1599	3	0.9481515884399414	1.0
1600	6	0.9914076924324036	1.0
1601	11	0.9890071153640747	1.0
1325	3	0.9579834342002869	0.0
1544	11	0.8546766042709351	0.0
2380	1	0.04944658651947975	0.0
1644	6	0.0404735691845417	0.0
1727	9	0.19784653186798096	0.0
2838	3	0.2333718240261078	0.0
555	6	0.7232058644294739	0.0
1477	9	0.8305164575576782	0.0
421	6	0.434683620929718	0.0
1173	11	0.020376643165946007	0.0
1087	4	0.05059497430920601	0.0
905	11	0.06331908702850342	0.0
180	11	0.1658724844455719	0.0
408	11	0.11613303422927856	0.0
2524	13	0.05185537412762642	0.0
1941	5	0.04106728732585907	0.0
1156	8	0.10830405354499817	0.0
1558	3	0.8690521121025085	0.0
1906	13	0.09965486824512482	0.0
1359	12	0.8362148404121399	0.0
356	13	0.2515668272972107	0.0
1833	0	0.07145562022924423	0.0
1515	11	0.8465410470962524	0.0
1745	11	0.33365482091903687	0.0
694	1	0.5494143962860107	0.0
1920	8	0.05418558418750763	0.0
617	13	0.05345280095934868	0.0
2379	6	0.1346047967672348	0.0
1732	2	0.4634128212928772	0.0
1271	10	0.05060059204697609	0.0
959	2	0.3376254439353943	0.0
2638	10	0.05023932829499245	0.0
2351	2	0.2173224687576294	0.0
369	8	0.02571723610162735	0.0
1017	5	0.10314337909221649	0.0
1850	12	0.08693648874759674	0.0
1045	13	0.02665814943611622	0.0
186	7	0.030837416648864746	0.0
1858	0	0.12739276885986328	0.0
37	9	0.13337253034114838	0.0
1116	5	0.12929219007492065	0.0
2012	3	0.08892533928155899	0.0
2325	8	0.2217484712600708	0.0
1878	11	0.2723945379257202	0.0
190	5	0.133898064494133	0.0
613	10	0.4699712097644806	0.0
1407	13	0.8006273508071899	0.0
621	12	0.8388837575912476	0.0
454	9	0.9673479199409485	0.0
2822	10	0.03917617350816727	0.0
1371	11	0.9117493033409119	0.0
2358	13	0.10219154506921768	0.0
1436	11	0.9076782464981079	0.0
2145	8	0.10980039834976196	0.0
951	6	0.02684803307056427	0.0
369	1	0.023961154744029045	0.0
2672	6	0.11270873248577118	0.0
2205	12	0.20194442570209503	0.0
1036	1	0.3943755626678467	0.0
708	5	0.027597902342677116	0.0
1509	8	0.9343100786209106	0.0
2674	6	0.13973863422870636	0.0
1681	10	0.16139253973960876	0.0
2475	13	0.015418291091918945	0.0
942	8	0.0670437142252922	0.0
2022	1	0.01481614075601101	0.0
1131	1	0.19690805673599243	0.0
2623	10	0.10622062534093857	0.0
825	5	0.11569157242774963	0.0
2145	10	0.28222861886024475	0.0
331	8	0.044725630432367325	0.0
311	12	0.2921043932437897	0.0
1579	6	0.7674046754837036	0.0
907	5	0.047938596457242966	0.0
1888	8	0.09025193750858307	0.0
2369	3	0.1271270513534546	0.0
921	0	0.19485342502593994	0.0
2505	6	0.10833311080932617	0.0
2752	8	0.07337632775306702	0.0
1727	1	0.6290217638015747	0.0
2049	8	0.1409972906112671	0.0
1014	4	0.22265814244747162	0.0
286	2	0.1693187654018402	0.0
1291	5	0.0917745903134346	0.0
66	12	0.25687211751937866	0.0
2779	7	0.18105405569076538	0.0
2027	2	0.11068471521139145	0.0
1074	12	0.22717876732349396	0.0
226	5	0.023739513009786606	0.0
874	3	0.17607048153877258	0.0
872	8	0.17131778597831726	0.0
2195	12	0.5051892995834351	0.0
1161	2	0.06974169611930847	0.0
2527	9	0.1899985522031784	0.0
1306	1	0.31826052069664	0.0
710	0	0.5131412148475647	0.0
1252	4	0.038026362657547	0.0
1087	9	0.052417781203985214	0.0
2610	2	0.053582869470119476	0.0
47	13	0.027422592043876648	0.0
1728	0	0.12884242832660675	0.0
2410	12	0.09359690546989441	0.0
2775	8	0.05483350157737732	0.0
1385	1	0.9715074300765991	0.0
566	8	0.04005822166800499	0.0
2613	3	0.42973458766937256	0.0
1681	11	0.19245930016040802	0.0
2356	5	0.11260981857776642	0.0
1847	9	0.10650862008333206	0.0
2069	2	0.0568101592361927	0.0
1811	1	0.22782166302204132	0.0
102	1	0.030625203624367714	0.0
2679	6	0.2226538360118866	0.0
1045	3	0.055084049701690674	0.0
1356	1	0.8003219366073608	0.0
567	5	0.057566821575164795	0.0
2396	3	0.10852207243442535	0.0
284	5	0.025945793837308884	0.0
663	10	0.06709898263216019	0.0
1426	4	0.6642701625823975	0.0
1627	7	0.0969819650053978	0.0
550	13	0.12840013206005096	0.0
2426	10	0.6896271705627441	0.0
641	0	0.23005172610282898	0.0
149	5	0.05733676254749298	0.0
407	1	0.03643807768821716	0.0
2678	1	0.014884630218148232	0.0
2678	11	0.24808353185653687	0.0
2655	10	0.018139956519007683	0.0
2477	13	0.015760742127895355	0.0
1449	0	0.9567040801048279	0.0
352	6	0.10298711806535721	0.0
649	0	0.319486528635025	0.0
625	8	0.10126373916864395	0.0
2659	5	0.0548144169151783	0.0
2712	12	0.05801530182361603	0.0
2709	8	0.4590623676776886	0.0
783	0	0.14216765761375427	0.0
1480	5	0.1646224707365036	0.0
1210	3	0.11595485359430313	0.0
2392	9	0.17147502303123474	0.0
1996	3	0.09189184755086899	0.0
554	10	0.1410333663225174	0.0
2284	5	0.07012446224689484	0.0
1435	6	0.9904113411903381	0.0
2536	8	0.032473497092723846	0.0
1219	11	0.24693115055561066	0.0
348	13	0.019421782344579697	0.0
54	2	0.7960793375968933	0.0
1969	8	0.1103174164891243	0.0
1692	4	0.07804017513990402	0.0
379	1	0.06815110892057419	0.0
2305	2	0.1654297113418579	0.0
502	12	0.2825373411178589	0.0
41	11	0.29213446378707886	0.0
2533	0	0.20816786587238312	0.0
1510	2	0.9690560102462769	0.0
1527	12	0.9828383922576904	0.0
1228	8	0.1095486581325531	0.0
1933	10	0.12681204080581665	0.0
49	8	0.5521150231361389	0.0
2818	9	0.06947636604309082	0.0
1270	13	0.04994094371795654	0.0
1942	0	0.5686770081520081	0.0
1045	7	0.026074862107634544	0.0
504	0	0.3187187612056732	0.0
1573	12	0.8168827295303345	0.0
964	1	0.033156123012304306	0.0
818	12	0.7735056281089783	0.0
1088	2	0.17968139052391052	0.0
654	7	0.01860646717250347	0.0
1886	4	0.10478546470403671	0.0
376	0	0.06264179199934006	0.0
1596	5	0.6195877194404602	0.0
1635	4	0.2716258764266968	0.0
1623	6	0.09732712060213089	0.0
844	12	0.08212084323167801	0.0
87	4	0.2614523470401764	0.0
1008	4	0.07761044800281525	0.0
2805	6	0.10140019655227661	0.0
2578	8	0.535097599029541	0.0
1868	6	0.868878185749054	0.0
55	1	0.12124184519052505	0.0
1805	8	0.07881162315607071	0.0
2754	12	0.05987923964858055	0.0
2268	3	0.14799058437347412	0.0
520	0	0.0796915590763092	0.0
1857	7	0.0735742449760437	0.0
177	9	0.26338014006614685	0.0
1187	0	0.4287227988243103	0.0
152	10	0.081297867000103	0.0
364	11	0.08606425672769547	0.0
786	12	0.13180971145629883	0.0
2677	6	0.022099986672401428	0.0
871	6	0.048246100544929504	0.0
2265	9	0.02585907094180584	0.0
2226	5	0.04625369608402252	0.0
900	7	0.016969170421361923	0.0
314	13	0.17882300913333893	0.0
2113	12	0.20327474176883698	0.0
1735	3	0.3597419559955597	0.0
1358	8	0.7524220943450928	0.0
645	11	0.1299818456172943	0.0
2373	1	0.05205119401216507	0.0
864	9	0.9349778294563293	0.0
2537	7	0.11767163127660751	0.0
31	9	0.07341339439153671	0.0
2426	5	0.023093238472938538	0.0
2580	3	0.9836975932121277	0.0
1125	6	0.018792422488331795	0.0
1776	8	0.1001061350107193	0.0
247	10	0.01801461912691593	0.0
1113	9	0.06656385213136673	0.0
2394	12	0.10809580236673355	0.0
1936	2	0.09091854840517044	0.0
298	6	0.02174767479300499	0.0
687	9	0.07624314725399017	0.0
1534	10	0.6581284999847412	0.0
2346	0	0.5291658043861389	0.0
1692	6	0.08743954449892044	0.0
1580	6	0.8854966163635254	0.0
2627	8	0.1571771204471588	0.0
2322	11	0.5129655599594116	0.0
1630	5	0.04168548807501793	0.0
2816	1	0.29948297142982483	0.0
870	1	0.04382042586803436	0.0
2699	13	0.044910889118909836	0.0
1029	3	0.11569880694150925	0.0
1446	12	0.7012345790863037	0.0
506	13	0.03929683193564415	0.0
2148	13	0.08461833000183105	0.0
1057	1	0.24177373945713043	0.0
1179	13	0.05688416212797165	0.0
1496	2	0.9162686467170715	0.0
404	9	0.060469210147857666	0.0
1995	13	0.18890199065208435	0.0
235	1	0.492927223443985	0.0
2057	0	0.2458481341600418	0.0
52	1	0.08631106466054916	0.0
2085	8	0.08270709216594696	0.0
2388	0	0.29766109585762024	0.0
644	13	0.01917869783937931	0.0
22	4	0.13257917761802673	0.0
860	6	0.19516006112098694	0.0
1077	8	0.07226783782243729	0.0
1705	1	0.13620120286941528	0.0
619	2	0.12128275632858276	0.0
753	13	0.2518641948699951	0.0
640	8	0.07096408307552338	0.0
1974	13	0.14992229640483856	0.0
2515	1	0.5858564376831055	0.0
1527	8	0.4254150092601776	0.0
1766	9	0.4459493160247803	0.0
1585	9	0.6800757050514221	0.0
789	6	0.018613075837492943	0.0
1613	13	0.05885903164744377	0.0
347	0	0.6813278794288635	0.0
1893	3	0.4044639766216278	0.0
115	10	0.5859888792037964	0.0
1319	4	0.9347491264343262	0.0
2816	9	0.08242389559745789	0.0
282	10	0.014025839045643806	0.0
738	1	0.19225986301898956	0.0
1133	5	0.017400579527020454	0.0
990	2	0.06350891292095184	0.0
169	1	0.2861216068267822	0.0
972	10	0.018355734646320343	0.0
2581	8	0.4162587523460388	0.0
384	8	0.04222114384174347	0.0
95	8	0.49607232213020325	0.0
383	12	0.23552465438842773	0.0
1030	13	0.036176279187202454	0.0
2010	5	0.0601971298456192	0.0
1151	0	0.6707049608230591	0.0
2614	4	0.8604860305786133	0.0
966	6	0.1998792439699173	0.0
593	6	0.39194753766059875	0.0
1422	4	0.7584254145622253	0.0
