Drug	ATC	out	test_label
1893	0	0.9897149205207825	1.0
1893	12	0.4317769706249237	1.0
1894	12	0.8729932904243469	1.0
1895	3	0.5314204692840576	1.0
1896	0	0.9693546295166016	1.0
1897	1	0.2687315046787262	1.0
1898	7	0.9906104207038879	1.0
1899	7	0.37007471919059753	1.0
1900	0	0.9955295920372009	1.0
1901	7	0.797892689704895	1.0
1902	6	0.9916189908981323	1.0
1903	3	0.913689911365509	1.0
1904	9	0.9911841750144958	1.0
1905	0	0.8919353485107422	1.0
1906	9	0.9930467009544373	1.0
1907	10	0.9113257527351379	1.0
1908	10	0.9874525666236877	1.0
1909	10	0.7390077114105225	1.0
1910	6	0.9867575168609619	1.0
1911	10	0.9413980841636658	1.0
1912	3	0.849717378616333	1.0
1913	13	0.5469478964805603	1.0
1914	12	0.9888848066329956	1.0
1915	7	0.9144676327705383	1.0
1916	8	0.9776302576065063	1.0
1917	3	0.9156654477119446	1.0
1918	3	0.7641426920890808	1.0
1918	8	0.924125611782074	1.0
1919	6	0.7923212051391602	1.0
1920	6	0.9854391813278198	1.0
1921	13	0.981652021408081	1.0
1922	13	0.9668934345245361	1.0
1923	7	0.9946708083152771	1.0
1924	8	0.823053777217865	1.0
1925	9	0.8685563206672668	1.0
1926	6	0.987957775592804	1.0
1927	3	0.9142201542854309	1.0
1928	11	0.9794883131980896	1.0
1929	0	0.8901222944259644	1.0
1930	13	0.8290927410125732	1.0
1931	11	0.7158520817756653	1.0
1932	12	0.8977715969085693	1.0
1933	6	0.979668915271759	1.0
1934	11	0.9686884880065918	1.0
1935	7	0.9965527057647705	1.0
1936	7	0.9040971994400024	1.0
1937	7	0.9062350392341614	1.0
1938	4	0.995439350605011	1.0
1939	13	0.8943288922309875	1.0
1940	7	0.8034762740135193	1.0
1941	9	0.6506327390670776	1.0
1942	6	0.9913642406463623	1.0
1943	4	0.9955883026123047	1.0
1944	6	0.7872059345245361	1.0
1945	10	0.9944209456443787	1.0
1946	9	0.8259018063545227	1.0
1947	7	0.9960126876831055	1.0
1948	9	0.9492419958114624	1.0
1949	9	0.8513132929801941	1.0
1950	0	0.8927173614501953	1.0
1951	12	0.9923902153968811	1.0
1952	0	0.6584135890007019	1.0
1953	7	0.820807933807373	1.0
1954	0	0.8800970315933228	1.0
1955	7	0.9974297881126404	1.0
1956	0	0.8959084153175354	1.0
1957	0	0.9957953691482544	1.0
1958	0	0.903616189956665	1.0
1959	6	0.9065297245979309	1.0
1960	7	0.9935106635093689	1.0
1961	13	0.9037059545516968	1.0
1962	11	0.6615976691246033	1.0
1963	7	0.9182752370834351	1.0
1964	7	0.8006187081336975	1.0
1965	7	0.995597779750824	1.0
1966	13	0.9282274842262268	1.0
1967	7	0.7869917750358582	1.0
1968	2	0.9949750900268555	1.0
1969	0	0.9580549001693726	1.0
1970	11	0.8620755672454834	1.0
1971	0	0.8834055662155151	1.0
1972	3	0.9960870742797852	1.0
1973	0	0.798172116279602	1.0
1973	3	0.5802667140960693	1.0
1973	6	0.9916137456893921	1.0
1973	12	0.7172800302505493	1.0
1974	7	0.9218547344207764	1.0
1975	2	0.9952499866485596	1.0
1976	6	0.9956262111663818	1.0
1977	2	0.995128870010376	1.0
1978	7	0.8447175025939941	1.0
1979	8	0.9225494265556335	1.0
1980	6	0.8913325667381287	1.0
1981	7	0.9775798916816711	1.0
1982	6	0.894320011138916	1.0
1983	7	0.9892541170120239	1.0
1984	10	0.8816355466842651	1.0
1985	9	0.9942902326583862	1.0
1986	0	0.985074520111084	1.0
1987	7	0.9945403933525085	1.0
1988	13	0.9394276738166809	1.0
1989	5	0.5848564505577087	1.0
1990	7	0.9900246858596802	1.0
1991	2	0.8497836589813232	1.0
1992	11	0.9833095669746399	1.0
1993	1	0.8898810744285583	1.0
1994	6	0.9956259727478027	1.0
1995	7	0.9883054494857788	1.0
1996	7	0.9010586142539978	1.0
1997	9	0.8199319243431091	1.0
1998	5	0.991175651550293	1.0
1999	6	0.994929313659668	1.0
2000	2	0.8366858959197998	1.0
2001	7	0.8514483571052551	1.0
2002	6	0.9850957989692688	1.0
2003	7	0.9945939183235168	1.0
2004	7	0.9392121434211731	1.0
2005	7	0.9939815402030945	1.0
2006	5	0.46044930815696716	1.0
2007	7	0.9940953254699707	1.0
2008	10	0.6275436282157898	1.0
2009	8	0.7108460664749146	1.0
2010	1	0.598976731300354	1.0
2011	7	0.9016913771629333	1.0
2012	7	0.8432971239089966	1.0
2013	7	0.995690643787384	1.0
2014	1	0.7409874796867371	1.0
2015	7	0.9850441217422485	1.0
2016	6	0.8489496111869812	1.0
2017	6	0.906717836856842	1.0
2018	6	0.923251748085022	1.0
2019	6	0.9779223203659058	1.0
2020	0	0.899448573589325	1.0
2021	12	0.8623905181884766	1.0
2022	11	0.7881870865821838	1.0
2023	6	0.9816954135894775	1.0
2024	2	0.9935815334320068	1.0
2025	6	0.9958750605583191	1.0
2026	7	0.9701207876205444	1.0
2027	9	0.9940339922904968	1.0
2028	7	0.9930899739265442	1.0
2029	9	0.8606284260749817	1.0
2030	8	0.8353924751281738	1.0
2031	10	0.9119445085525513	1.0
2032	9	0.9913005232810974	1.0
2033	6	0.8980867266654968	1.0
2034	2	0.9951798915863037	1.0
2035	3	0.9093017578125	1.0
2036	2	0.9767298102378845	1.0
2037	6	0.8997726440429688	1.0
2038	9	0.7816156148910522	1.0
2039	10	0.9192306995391846	1.0
2040	11	0.994544267654419	1.0
2041	0	0.8876015543937683	1.0
2042	10	0.9667420983314514	1.0
2043	7	0.9886742234230042	1.0
2044	4	0.9788022041320801	1.0
2045	9	0.8697062134742737	1.0
2046	6	0.7681036591529846	1.0
2047	2	0.9928781390190125	1.0
2048	8	0.8909586071968079	1.0
2049	6	0.9634016752243042	1.0
2050	7	0.9856083393096924	1.0
2051	9	0.9941039681434631	1.0
2052	6	0.99565589427948	1.0
2053	1	0.9914957284927368	1.0
2054	7	0.8890148401260376	1.0
2055	8	0.9935683608055115	1.0
2056	9	0.9912994503974915	1.0
2057	9	0.9923075437545776	1.0
2058	13	0.8577010631561279	1.0
2059	0	0.9957481026649475	1.0
2060	3	0.9002344608306885	1.0
2061	6	0.8125385046005249	1.0
2062	7	0.8948627710342407	1.0
2063	2	0.7436496019363403	1.0
2064	6	0.9740841388702393	1.0
2065	11	0.9148632287979126	1.0
2066	1	0.8893099427223206	1.0
2067	4	0.9952598214149475	1.0
2068	9	0.9125359654426575	1.0
2069	7	0.9959652423858643	1.0
2070	4	0.9959171414375305	1.0
2071	9	0.9933773875236511	1.0
2072	7	0.97764652967453	1.0
2073	11	0.9802047610282898	1.0
2074	2	0.985007643699646	1.0
2075	1	0.6985276937484741	1.0
2076	0	0.9915384650230408	1.0
