Drug	ATC	out	test_label
0	32	0.9948045611381531	1.0
1	141	0.9435946941375732	1.0
2	141	0.9558574557304382	1.0
3	184	0.9970656037330627	1.0
4	114	0.9131977558135986	1.0
5	115	0.9939035773277283	1.0
6	131	0.9911278486251831	1.0
7	144	0.9872769713401794	1.0
7	203	0.8857694864273071	1.0
8	115	0.9950240254402161	1.0
9	142	0.9941585063934326	1.0
10	26	0.9903934597969055	1.0
11	35	0.2642118036746979	1.0
11	36	0.9014409184455872	1.0
12	31	0.9895713329315186	1.0
13	26	0.9820623993873596	1.0
14	40	0.9854413866996765	1.0
14	211	0.9968895316123962	1.0
15	40	0.9831476211547852	1.0
15	211	0.9965728521347046	1.0
16	25	0.9523528814315796	1.0
16	98	0.9977306723594666	1.0
16	203	0.9909815192222595	1.0
17	10	0.9754053354263306	1.0
18	31	0.9950839877128601	1.0
19	211	0.9967867136001587	1.0
20	23	0.9797821640968323	1.0
20	85	0.9261689186096191	1.0
21	26	0.9383784532546997	1.0
21	203	0.9755328297615051	1.0
22	18	0.9860392808914185	1.0
23	211	0.9909186363220215	1.0
24	39	0.9970351457595825	1.0
25	23	0.9961729645729065	1.0
26	166	0.9835892915725708	1.0
27	24	0.8899655342102051	1.0
28	23	0.9965599179267883	1.0
29	35	0.34711888432502747	1.0
29	36	0.5864593386650085	1.0
29	212	0.9309490919113159	1.0
30	23	0.9273961782455444	1.0
30	95	0.9962309002876282	1.0
30	182	0.987920880317688	1.0
30	203	0.9701249003410339	1.0
30	212	0.9609785676002502	1.0
31	26	0.9856868386268616	1.0
31	133	0.9564286470413208	1.0
32	31	0.977889358997345	1.0
33	23	0.9406264424324036	1.0
33	153	0.9303379654884338	1.0
34	34	0.978484034538269	1.0
35	77	0.996330201625824	1.0
35	78	0.9946050047874451	1.0
36	166	0.9901009798049927	1.0
37	74	0.997180700302124	1.0
37	75	0.9974325299263	1.0
37	78	0.972252368927002	1.0
38	72	0.9974464178085327	1.0
38	73	0.9975767731666565	1.0
38	78	0.9641823172569275	1.0
39	140	0.9956691265106201	1.0
40	182	0.9980419874191284	1.0
40	186	0.9969407320022583	1.0
41	150	0.9333770871162415	1.0
42	167	0.9881910085678101	1.0
43	212	0.9844153523445129	1.0
44	171	0.9812901616096497	1.0
45	170	0.8216288089752197	1.0
46	164	0.983353853225708	1.0
47	63	0.9964634776115417	1.0
48	140	0.9958651065826416	1.0
49	165	0.9971432089805603	1.0
50	17	0.9801082015037537	1.0
51	157	0.9792808890342712	1.0
52	135	0.9970189332962036	1.0
52	193	0.9951488375663757	1.0
53	63	0.9972406625747681	1.0
53	196	0.8162481784820557	1.0
54	79	0.9331216812133789	1.0
54	130	0.9561777114868164	1.0
54	132	0.9484655857086182	1.0
55	20	0.9962259531021118	1.0
56	135	0.9879629611968994	1.0
57	95	0.8728082180023193	1.0
57	127	0.9950581789016724	1.0
57	193	0.9666837453842163	1.0
58	36	0.9063666462898254	1.0
58	211	0.9781952500343323	1.0
59	167	0.9970266222953796	1.0
59	188	0.9981750249862671	1.0
59	212	0.9254141449928284	1.0
60	149	0.9583658576011658	1.0
61	98	0.9675626158714294	1.0
61	111	0.9885431528091431	1.0
62	43	0.9903479814529419	1.0
63	175	0.9952098727226257	1.0
64	47	0.96803218126297	1.0
64	52	0.9291566014289856	1.0
65	127	0.9959579110145569	1.0
65	130	0.9736390113830566	1.0
65	193	0.9607099294662476	1.0
66	32	0.9876866936683655	1.0
67	6	0.9806593060493469	1.0
67	111	0.9936136603355408	1.0
68	95	0.9935333728790283	1.0
69	44	0.9944730401039124	1.0
70	76	0.9582875967025757	1.0
71	2	0.9901052117347717	1.0
72	55	0.9835286140441895	1.0
72	98	0.9843959808349609	1.0
73	166	0.995703399181366	1.0
74	159	0.9944968819618225	1.0
75	49	0.9928130507469177	1.0
76	129	0.9979414343833923	1.0
76	193	0.9969640374183655	1.0
77	3	0.9966739416122437	1.0
78	135	0.9943428039550781	1.0
79	20	0.9980354905128479	1.0
80	89	0.9978260397911072	1.0
81	135	0.9974979758262634	1.0
82	216	0.9931331276893616	1.0
83	77	0.9974040389060974	1.0
83	78	0.994152843952179	1.0
84	155	0.9930189251899719	1.0
85	125	0.9970996379852295	1.0
86	160	0.9934439659118652	1.0
87	165	0.9878709316253662	1.0
88	53	0.9971885085105896	1.0
89	133	0.9542985558509827	1.0
90	166	0.9791135191917419	1.0
91	44	0.9587734341621399	1.0
92	136	0.9940119385719299	1.0
93	165	0.9812488555908203	1.0
94	135	0.989492654800415	1.0
95	79	0.9963250756263733	1.0
95	98	0.9970491528511047	1.0
96	89	0.9978427886962891	1.0
96	194	0.9976255297660828	1.0
97	165	0.9949650168418884	1.0
98	137	0.9977990984916687	1.0
98	144	0.9931315779685974	1.0
99	46	0.8829250931739807	1.0
100	15	0.98076331615448	1.0
101	161	0.9467917680740356	1.0
102	163	0.9895812273025513	1.0
103	159	0.9929634928703308	1.0
104	101	0.9852810502052307	1.0
104	162	0.987622857093811	1.0
105	88	0.9905185103416443	1.0
105	135	0.9972304701805115	1.0
105	193	0.9941523671150208	1.0
106	95	0.9800700545310974	1.0
106	134	0.8854475617408752	1.0
107	98	0.9970368146896362	1.0
108	160	0.9942911863327026	1.0
109	194	0.9974972605705261	1.0
110	0	0.9933372735977173	1.0
110	122	0.9874871969223022	1.0
111	104	0.9878712892532349	1.0
111	141	0.9848880767822266	1.0
112	122	0.9977235198020935	1.0
113	0	0.9969092011451721	1.0
113	79	0.9973638653755188	1.0
113	98	0.9984641075134277	1.0
114	25	0.9898786544799805	1.0
114	211	0.9860695600509644	1.0
115	88	0.9977350234985352	1.0
115	98	0.9987622499465942	1.0
115	126	0.9957975149154663	1.0
116	133	0.9680029153823853	1.0
117	140	0.9730014204978943	1.0
118	136	0.9738078713417053	1.0
119	98	0.9833093285560608	1.0
119	126	0.9397311806678772	1.0
119	193	0.914820671081543	1.0
120	63	0.9959140419960022	1.0
120	64	0.9948687553405762	1.0
120	65	0.9934198260307312	1.0
120	67	0.9921053647994995	1.0
121	32	0.9982178807258606	1.0
122	125	0.997350811958313	1.0
123	162	0.9937021732330322	1.0
124	104	0.996588945388794	1.0
125	68	0.9934142827987671	1.0
126	214	0.9805170893669128	1.0
127	212	0.9953462481498718	1.0
128	160	0.9906455278396606	1.0
129	125	0.9971486926078796	1.0
130	74	0.9892954230308533	1.0
130	75	0.9967801570892334	1.0
131	140	0.9967472553253174	1.0
132	188	0.9971017241477966	1.0
133	32	0.9984319806098938	1.0
134	119	0.800136148929596	1.0
135	43	0.9633007645606995	1.0
136	43	0.9012596011161804	1.0
136	60	0.979390025138855	1.0
136	84	0.9899682402610779	1.0
136	156	0.9806358218193054	1.0
136	184	0.982519268989563	1.0
136	199	0.9296703338623047	1.0
136	207	0.8837725520133972	1.0
137	153	0.9851447343826294	1.0
138	84	0.9945703148841858	1.0
138	191	0.9962000250816345	1.0
139	20	0.9984215497970581	1.0
140	166	0.992385983467102	1.0
141	196	0.9966801404953003	1.0
142	89	0.9979427456855774	1.0
143	167	0.9426926374435425	1.0
144	139	0.8586405515670776	1.0
145	136	0.9943304061889648	1.0
146	155	0.963053286075592	1.0
147	137	0.9961322546005249	1.0
148	102	0.9909102320671082	1.0
149	14	0.7183980941772461	1.0
149	157	0.9898101091384888	1.0
150	156	0.9766253232955933	1.0
151	156	0.9324467778205872	1.0
152	196	0.9802675247192383	1.0
153	88	0.9652746319770813	1.0
153	135	0.9979256391525269	1.0
154	135	0.9888294339179993	1.0
