Drug	ATC	out	test_label
1221	135	0.9717667102813721	1.0
1222	145	0.9950323104858398	1.0
1222	148	0.9949946403503418	1.0
1222	194	0.9707120060920715	1.0
1223	97	0.7723702192306519	1.0
1223	119	0.9371261596679688	1.0
1224	36	0.9574451446533203	1.0
1225	128	0.9917274713516235	1.0
1226	97	0.8368805646896362	1.0
1227	38	0.6615256071090698	1.0
1227	40	0.92913419008255	1.0
1228	193	0.9260220527648926	1.0
1229	158	0.850642740726471	1.0
1230	31	0.890659511089325	1.0
1230	212	0.9611691832542419	1.0
1231	93	0.8912836909294128	1.0
1231	182	0.9164436459541321	1.0
1231	184	0.8981494307518005	1.0
1231	193	0.8961971402168274	1.0
1231	208	0.8309702277183533	1.0
1232	189	0.9106450080871582	1.0
1233	38	0.7663609981536865	1.0
1233	81	0.7189282774925232	1.0
1234	136	0.9453355669975281	1.0
1235	59	0.997395396232605	1.0
1235	77	0.99042809009552	1.0
1236	160	0.9962730407714844	1.0
1237	213	0.5546059608459473	1.0
1238	93	0.7827573418617249	1.0
1238	98	0.9980558156967163	1.0
1238	184	0.9936923980712891	1.0
1239	93	0.8912233114242554	1.0
1240	18	0.8230368494987488	1.0
1241	88	0.8506920337677002	1.0
1241	98	0.9828121066093445	1.0
1241	203	0.7826114892959595	1.0
1242	189	0.8329979181289673	1.0
1243	77	0.930757999420166	1.0
1244	98	0.9902222156524658	1.0
1245	93	0.9200470447540283	1.0
1246	145	0.9929995536804199	1.0
1246	148	0.9940910935401917	1.0
1247	125	0.99490886926651	1.0
1248	85	0.6693206429481506	1.0
1248	86	0.9735803604125977	1.0
1249	136	0.9840905070304871	1.0
1250	104	0.9931776523590088	1.0
1251	129	0.9931199550628662	1.0
1252	167	0.9046656489372253	1.0
1253	116	0.9947750568389893	1.0
1254	170	0.8380110859870911	1.0
1255	214	0.4263118505477905	1.0
1256	145	0.9926405549049377	1.0
1256	148	0.9932565689086914	1.0
1257	176	0.7049620747566223	1.0
1258	79	0.9451513886451721	1.0
1259	145	0.9941149950027466	1.0
1260	95	0.9022843241691589	1.0
1260	177	0.8184090852737427	1.0
1261	93	0.9180287718772888	1.0
1261	94	0.7411743402481079	1.0
1261	98	0.9862967729568481	1.0
1261	174	0.9276527762413025	1.0
1261	204	0.6518309712409973	1.0
1262	11	0.9905046820640564	1.0
1263	158	0.992093026638031	1.0
1264	166	0.9967889785766602	1.0
1265	191	0.9221903085708618	1.0
1266	166	0.9952412843704224	1.0
1267	166	0.9745534062385559	1.0
1268	190	0.9504231810569763	1.0
1269	11	0.9903415441513062	1.0
1270	11	0.9909852743148804	1.0
1271	45	0.4789121448993683	1.0
1272	84	0.8822489380836487	1.0
1272	191	0.9966015815734863	1.0
1273	145	0.993729829788208	1.0
1274	20	0.9972719550132751	1.0
1275	55	0.9920235872268677	1.0
1276	166	0.9949761629104614	1.0
1277	165	0.9948262572288513	1.0
1278	135	0.9963710308074951	1.0
1279	166	0.9948640465736389	1.0
1280	190	0.8647910356521606	1.0
1281	59	0.9832034111022949	1.0
1282	109	0.8114467859268188	1.0
1283	49	0.9919307827949524	1.0
1284	172	0.8955732583999634	1.0
1285	163	0.9941476583480835	1.0
1286	3	0.9946475625038147	1.0
1287	173	0.8695642352104187	1.0
1288	139	0.890271008014679	1.0
1289	63	0.9942827224731445	1.0
1290	37	0.6768206357955933	1.0
1291	140	0.9549652934074402	1.0
1292	152	0.7787586450576782	1.0
1293	43	0.9839206337928772	1.0
1294	63	0.9960902333259583	1.0
1294	64	0.9899937510490417	1.0
1294	67	0.9842336773872375	1.0
1294	75	0.9683844447135925	1.0
1295	140	0.895782470703125	1.0
1296	140	0.9971758127212524	1.0
1297	17	0.9864625334739685	1.0
1298	20	0.994748055934906	1.0
1299	20	0.9944890737533569	1.0
1300	44	0.9105454683303833	1.0
1301	111	0.9903503060340881	1.0
1302	3	0.8982453346252441	1.0
1303	115	0.996303915977478	1.0
1304	166	0.9957183003425598	1.0
1305	32	0.9969711303710938	1.0
1306	101	0.978698194026947	1.0
1307	131	0.9820568561553955	1.0
1308	68	0.9877981543540955	1.0
1309	7	0.768481433391571	1.0
1310	180	0.36632370948791504	1.0
1311	82	0.6037872433662415	1.0
1312	110	0.786480188369751	1.0
1313	46	0.887749433517456	1.0
1314	163	0.9957542419433594	1.0
1315	171	0.8364607691764832	1.0
