Drug	ATC	out	test_label
1261	35	0.9615129232406616	1.0
1261	36	0.7260788083076477	1.0
1261	39	0.9705298542976379	1.0
1261	68	0.9438183307647705	1.0
1261	78	0.8495715260505676	1.0
1262	5	0.9909875988960266	1.0
1263	62	0.9925852417945862	1.0
1264	66	0.9963765740394592	1.0
1265	75	0.9486255049705505	1.0
1266	66	0.9928402900695801	1.0
1267	66	0.9775978922843933	1.0
1268	74	0.8731344938278198	1.0
1269	5	0.990505039691925	1.0
1270	5	0.9926833510398865	1.0
1271	19	0.8431515693664551	1.0
1272	31	0.5273222327232361	1.0
1272	75	0.9939966201782227	1.0
1273	55	0.9943727254867554	1.0
1274	9	0.9983568787574768	1.0
1275	21	0.9900202751159668	1.0
1276	66	0.9858605861663818	1.0
1277	65	0.9935781955718994	1.0
1278	50	0.9789631366729736	1.0
1279	66	0.992197573184967	1.0
1280	74	0.5535450577735901	1.0
1281	22	0.8774215579032898	1.0
1282	41	0.9871134757995605	1.0
1283	20	0.9879675507545471	1.0
1284	67	0.8889753818511963	1.0
1285	65	0.9889194369316101	1.0
1286	2	0.9955700039863586	1.0
1287	67	0.7519500851631165	1.0
1288	51	0.9987643957138062	1.0
1289	24	0.9881703853607178	1.0
1290	16	0.7490973472595215	1.0
1291	51	0.9174286723136902	1.0
1292	58	0.45867353677749634	1.0
1293	19	0.9701142311096191	1.0
1294	24	0.992534875869751	1.0
1294	26	0.9804705381393433	1.0
1295	51	0.7810835838317871	1.0
1296	51	0.9631339907646179	1.0
1297	7	0.9404215216636658	1.0
1298	9	0.9939616322517395	1.0
1299	9	0.9950864911079407	1.0
1300	19	0.9382664561271667	1.0
1301	42	0.9277863502502441	1.0
1302	2	0.9758946299552917	1.0
1303	43	0.9913603663444519	1.0
1304	66	0.9924697279930115	1.0
1305	14	0.9807208776473999	1.0
1306	40	0.927420973777771	1.0
1307	47	0.9820547699928284	1.0
1308	25	0.9878132343292236	1.0
1309	2	0.9363211393356323	1.0
1310	70	0.2957265377044678	1.0
1311	29	0.6766123175621033	1.0
1312	41	0.8205707669258118	1.0
1313	19	0.9505584239959717	1.0
1314	65	0.9927474856376648	1.0
1315	67	0.7428463101387024	1.0
1316	54	0.9269408583641052	1.0
1317	63	0.9807717204093933	1.0
1318	51	0.9812421798706055	1.0
1319	51	0.9606918096542358	1.0
1320	33	0.9077880382537842	1.0
1321	51	0.9932390451431274	1.0
1322	60	0.20994527637958527	1.0
1323	13	0.9182518720626831	1.0
1324	73	0.9934084415435791	1.0
1325	74	0.9348961114883423	1.0
1326	50	0.9057545065879822	1.0
1327	51	0.9956337809562683	1.0
1328	51	0.9465694427490234	1.0
1329	38	0.8794382810592651	1.0
1330	14	0.9906406402587891	1.0
1331	51	0.9932888150215149	1.0
1332	33	0.6301581859588623	1.0
1332	39	0.9825495481491089	1.0
1333	63	0.9851399064064026	1.0
1334	73	0.48846951127052307	1.0
1335	64	0.9596503376960754	1.0
1336	85	0.5601347088813782	1.0
1337	51	0.9953067898750305	1.0
1338	65	0.7300249934196472	1.0
1339	1	0.9809108972549438	1.0
1340	53	0.19527500867843628	1.0
1340	81	0.8044681549072266	1.0
1341	35	0.9191712737083435	1.0
1342	50	0.9967466592788696	1.0
1343	27	0.6727595329284668	1.0
1344	63	0.9886634945869446	1.0
1345	68	0.7166943550109863	1.0
1346	54	0.9493169784545898	1.0
1347	83	0.946340799331665	1.0
1348	52	0.8681049346923828	1.0
1349	4	0.9163134694099426	1.0
1350	65	0.9869236350059509	1.0
1351	65	0.9891884922981262	1.0
1352	47	0.9839539527893066	1.0
1353	33	0.6314907073974609	1.0
1353	39	0.9830687046051025	1.0
1353	47	0.8097401857376099	1.0
1354	66	0.9890807867050171	1.0
1355	39	0.9932585954666138	1.0
1355	47	0.9947760105133057	1.0
1356	74	0.5975518822669983	1.0
1356	77	0.9252253174781799	1.0
1356	80	0.8677980303764343	1.0
1357	22	0.8568782210350037	1.0
1357	40	0.8896400332450867	1.0
1358	62	0.9633871912956238	1.0
1359	19	0.9841337203979492	1.0
1360	7	0.7895155549049377	1.0
1361	47	0.9953887462615967	1.0
1362	74	0.3918784558773041	1.0
1363	51	0.9976813793182373	1.0
1364	51	0.9339731931686401	1.0
1365	18	0.1162751317024231	1.0
1366	19	0.9943150877952576	1.0
1367	63	0.9947428703308105	1.0
1368	41	0.986474335193634	1.0
1369	9	0.9941739439964294	1.0
1370	62	0.996635377407074	1.0
1371	80	0.8705258369445801	1.0
1372	42	0.7489372491836548	1.0
1373	14	0.9872031807899475	1.0
1374	15	0.4271770715713501	1.0
1375	47	0.9877386093139648	1.0
1376	21	0.9609907269477844	1.0
1377	19	0.9527514576911926	1.0
1378	65	0.9920697212219238	1.0
1379	19	0.9885426759719849	1.0
1380	63	0.990062415599823	1.0
1381	14	0.9833910465240479	1.0
1382	67	0.8854610919952393	1.0
1383	51	0.7847338318824768	1.0
1384	50	0.9307337999343872	1.0
1385	42	0.9653281569480896	1.0
1386	38	0.9619171023368835	1.0
1386	68	0.9840351939201355	1.0
1387	81	0.555391788482666	1.0
1388	19	0.9948945045471191	1.0
1389	51	0.9556204080581665	1.0
1390	56	0.2549419403076172	1.0
1390	57	0.9772307276725769	1.0
1391	51	0.4955262839794159	1.0
1392	42	0.9414294362068176	1.0
1393	20	0.9771495461463928	1.0
1394	5	0.4698989689350128	1.0
1395	75	0.9304841756820679	1.0
1396	62	0.9491472244262695	1.0
1397	51	0.9982871413230896	1.0
1398	65	0.9938240051269531	1.0
1399	39	0.9900888800621033	1.0
1399	50	0.9946227073669434	1.0
1400	9	0.9817035794258118	1.0
1401	9	0.9931631088256836	1.0
1402	47	0.9917529225349426	1.0
1403	67	0.9204627871513367	1.0
1404	41	0.6592940092086792	1.0
1405	47	0.995823860168457	1.0
1406	20	0.9715613126754761	1.0
1407	46	0.9096813201904297	1.0
1408	12	0.9838504195213318	1.0
1409	66	0.9708312153816223	1.0
1410	50	0.9211242198944092	1.0
1411	14	0.9922388195991516	1.0
1412	65	0.9966226816177368	1.0
1413	66	0.9432092905044556	1.0
1414	5	0.9910281300544739	1.0
1415	64	0.9486739039421082	1.0
1416	51	0.9968217611312866	1.0
1417	47	0.9962987303733826	1.0
1418	66	0.9526838660240173	1.0
1419	51	0.972995400428772	1.0
1420	47	0.9959816932678223	1.0
1421	51	0.9860727787017822	1.0
1422	14	0.9645646810531616	1.0
1423	68	0.9541389346122742	1.0
1424	50	0.9100401401519775	1.0
1425	51	0.997097373008728	1.0
1426	62	0.5330463647842407	1.0
1427	51	0.9962853193283081	1.0
1428	3	0.8139646053314209	1.0
1429	67	0.9829683899879456	1.0
1430	64	0.9490519165992737	1.0
1431	43	0.9863119721412659	1.0
1432	55	0.9222064018249512	1.0
1433	50	0.9608355164527893	1.0
1434	66	0.9883419871330261	1.0
1435	67	0.31204625964164734	1.0
1436	23	0.900371789932251	1.0
1437	61	0.9400201439857483	1.0
1438	31	0.975867509841919	1.0
1438	75	0.9919978976249695	1.0
1439	71	0.9489476680755615	1.0
1439	77	0.9596349000930786	1.0
1440	14	0.98089599609375	1.0
1441	47	0.9958034157752991	1.0
1442	68	0.9843322038650513	1.0
1443	67	0.9827844500541687	1.0
1444	52	0.9428711533546448	1.0
1445	66	0.9934753775596619	1.0
1446	66	0.9733913540840149	1.0
1447	42	0.9900946021080017	1.0
1448	83	0.9407803416252136	1.0
1449	84	0.9463768601417542	1.0
1449	85	0.49132832884788513	1.0
1450	83	0.9786206483840942	1.0
1451	2	0.1104319617152214	1.0
1452	68	0.9669548273086548	1.0
1453	81	0.7608953714370728	1.0
1454	41	0.9788445830345154	1.0
1455	71	0.972208559513092	1.0
1455	77	0.9867447018623352	1.0
1456	25	0.9930393099784851	1.0
1457	41	0.9942243695259094	1.0
1458	74	0.16104792058467865	1.0
1458	77	0.5322786569595337	1.0
1458	80	0.21695423126220703	1.0
1459	12	0.9842759370803833	1.0
1460	52	0.9002549648284912	1.0
1461	1	0.9989820122718811	1.0
1462	1	0.9982174038887024	1.0
1462	10	0.9413778781890869	1.0
1462	11	0.9805753231048584	1.0
1463	55	0.9943325519561768	1.0
1464	19	0.9340152740478516	1.0
1465	39	0.9467815160751343	1.0
1465	47	0.9061509370803833	1.0
1465	77	0.8674755096435547	1.0
1466	41	0.9914370179176331	1.0
1467	55	0.9941807389259338	1.0
1467	56	0.9882567524909973	1.0
1468	62	0.9901856184005737	1.0
1469	73	0.9362766146659851	1.0
1470	73	0.496520459651947	1.0
1470	74	0.4897441565990448	1.0
