Drug	ATC	out	test_label
509	48	0.5434551239013672	1.0
510	14	0.9976267218589783	1.0
511	65	0.993278443813324	1.0
512	47	0.9986257553100586	1.0
512	77	0.9968768358230591	1.0
513	47	0.9988786578178406	1.0
514	23	0.9920411705970764	1.0
514	42	0.09947452694177628	1.0
515	44	0.9974626302719116	1.0
515	77	0.998660683631897	1.0
515	78	0.9751834273338318	1.0
515	79	0.7976567149162292	1.0
516	65	0.9905166029930115	1.0
517	26	0.9982142448425293	1.0
518	22	0.8885965943336487	1.0
518	80	0.5101404786109924	1.0
519	77	0.9666733741760254	1.0
520	51	0.999232292175293	1.0
521	21	0.9944486618041992	1.0
521	39	0.9987521171569824	1.0
522	62	0.9883882403373718	1.0
523	57	0.8509601950645447	1.0
524	47	0.9973822236061096	1.0
525	22	0.9748378992080688	1.0
526	21	0.993783712387085	1.0
527	50	0.9979557991027832	1.0
528	39	0.9971247315406799	1.0
528	77	0.9911264777183533	1.0
529	7	0.833882749080658	1.0
529	62	0.9979096055030823	1.0
529	67	0.8466074466705322	1.0
530	50	0.9966379404067993	1.0
531	39	0.9882429242134094	1.0
531	42	0.9909276962280273	1.0
532	61	0.9922646284103394	1.0
533	50	0.9991350769996643	1.0
534	59	0.975126326084137	1.0
535	69	0.9966281056404114	1.0
536	55	0.997724711894989	1.0
536	56	0.9957795143127441	1.0
536	72	0.8784264326095581	1.0
536	77	0.9976933598518372	1.0
537	47	0.9978635907173157	1.0
538	42	0.8722771406173706	1.0
538	64	0.9735990166664124	1.0
539	66	0.9988510608673096	1.0
540	71	0.3981762230396271	1.0
540	73	0.4730122983455658	1.0
540	77	0.9908742904663086	1.0
541	41	0.9978081583976746	1.0
542	50	0.9916871190071106	1.0
543	75	0.9968108534812927	1.0
544	59	0.9998007416725159	1.0
545	23	0.7200275659561157	1.0
545	61	0.9958117008209229	1.0
545	77	0.9064539074897766	1.0
546	26	0.9956682920455933	1.0
546	27	0.9070144891738892	1.0
547	19	0.9982661604881287	1.0
548	33	0.9783923625946045	1.0
549	2	0.9963546991348267	1.0
550	66	0.997192919254303	1.0
551	19	0.9886132478713989	1.0
551	23	0.06483612954616547	1.0
552	57	0.9992044568061829	1.0
553	28	0.367019385099411	1.0
553	69	0.23371440172195435	1.0
554	9	0.9968962669372559	1.0
555	80	0.9885445237159729	1.0
556	65	0.9990273714065552	1.0
557	28	0.9934898614883423	1.0
558	1	0.9980559349060059	1.0
558	55	0.8939099907875061	1.0
559	75	0.9740851521492004	1.0
560	68	0.764115035533905	1.0
561	47	0.9985474944114685	1.0
562	67	0.9400837421417236	1.0
563	0	0.9945996999740601	1.0
563	6	0.9937206506729126	1.0
