Drug	ATC	out	test_label
2504	84	0.8984964489936829	1.0
2505	57	0.4838826060295105	1.0
2506	57	0.9923059344291687	1.0
2507	19	0.9492599368095398	1.0
2508	12	0.7786704301834106	1.0
2508	38	0.7741855978965759	1.0
2509	41	0.9951130747795105	1.0
2510	22	0.18691004812717438	1.0
2511	11	0.9960391521453857	1.0
2512	3	0.5119229555130005	1.0
2513	73	0.995018720626831	1.0
2514	1	0.8437575697898865	1.0
2515	1	0.9803635478019714	1.0
2516	55	0.8697047233581543	1.0
2517	50	0.9353854656219482	1.0
2518	61	0.9972250461578369	1.0
2519	68	0.9120706915855408	1.0
2520	70	0.729851484298706	1.0
2521	66	0.9957538843154907	1.0
2522	41	0.9951810240745544	1.0
2523	28	0.9676497578620911	1.0
2524	20	0.9980475902557373	1.0
2525	61	0.9821352958679199	1.0
2526	62	0.9969521760940552	1.0
2527	77	0.9511196613311768	1.0
2528	49	0.5737508535385132	1.0
2529	50	0.969927966594696	1.0
2530	62	0.8567943572998047	1.0
2531	28	0.8450672030448914	1.0
2532	14	0.7561343908309937	1.0
2532	62	0.9964279532432556	1.0
2533	28	0.9160165786743164	1.0
2534	71	0.9925772547721863	1.0
2535	53	0.5181118845939636	1.0
2536	14	0.9966511130332947	1.0
2537	21	0.9946139454841614	1.0
2538	59	0.5163020491600037	1.0
2539	64	0.9953202605247498	1.0
2540	11	0.9292430877685547	1.0
2541	15	0.6552878022193909	1.0
2542	84	0.6823538541793823	1.0
2543	65	0.9952825903892517	1.0
2544	73	0.9813536405563354	1.0
2545	73	0.8304128646850586	1.0
2546	1	0.9967132806777954	1.0
2547	47	0.9962652325630188	1.0
2548	28	0.8942131996154785	1.0
2549	55	0.995835542678833	1.0
2549	56	0.9956106543540955	1.0
2550	74	0.79933762550354	1.0
2551	20	0.9968826770782471	1.0
2552	39	0.9196615219116211	1.0
2553	22	0.20125725865364075	1.0
2554	19	0.866841197013855	1.0
2555	64	0.9952983260154724	1.0
2556	19	0.9915910959243774	1.0
2557	47	0.9967868328094482	1.0
2558	16	0.9209111332893372	1.0
2559	1	0.7658724188804626	1.0
2560	50	0.9149426817893982	1.0
2561	57	0.981975257396698	1.0
2562	65	0.9965937733650208	1.0
2563	45	0.9815582633018494	1.0
2564	19	0.8700976371765137	1.0
2565	57	0.9973994493484497	1.0
2566	55	0.9971524477005005	1.0
2567	1	0.9872257113456726	1.0
2568	19	0.977560818195343	1.0
2569	19	0.9686237573623657	1.0
2570	19	0.9788520932197571	1.0
2571	6	0.8575462102890015	1.0
2572	76	0.4863916039466858	1.0
2573	28	0.8421455025672913	1.0
2574	62	0.9965547323226929	1.0
2575	68	0.947794497013092	1.0
2576	47	0.9970725774765015	1.0
2577	69	0.8348069190979004	1.0
2578	65	0.9971789121627808	1.0
2579	21	0.9977285265922546	1.0
2580	77	0.9974163770675659	1.0
2581	65	0.9949880838394165	1.0
2582	2	0.9967722296714783	1.0
2583	47	0.9966703057289124	1.0
2584	66	0.9316262602806091	1.0
2585	62	0.8684373497962952	1.0
2586	69	0.827682375907898	1.0
2587	28	0.8395625352859497	1.0
2588	2	0.8364310264587402	1.0
2589	47	0.9880799651145935	1.0
2590	53	0.582430899143219	1.0
2591	9	0.9942189455032349	1.0
